 0; 	  21.3627; 	    255; 	 52.8; 	"21.36";
 1; 	  23.7313; 	    115; 	 23.9; 	"23.73";
 2; 	 154.9393; 	    248; 	 51.3; 	"154.94";
 3; 	 156.9304; 	    384; 	 79.6; 	"156.93";
 4; 	 182.9237; 	    483; 	100.0; 	"182.92";
 5; 	 185.0138; 	    470; 	 97.4; 	"185.01";
 6; 	 351.6571; 	    262; 	 54.3; 	"351.66";
 7; 	 509.2482; 	    114; 	 23.6; 	"509.25";
 8; 	 516.5477; 	    110; 	 22.9; 	"516.55";
 9; 	 518.5566; 	    156; 	 32.3; 	"518.56";
