 0; 	  61.0677; 	    235; 	  9.6; 	"";
 1; 	  62.3517; 	    271; 	 11.1; 	"62.35";
 2; 	  76.0763; 	    149; 	  6.1; 	"";
 3; 	 126.8242; 	    111; 	  4.6; 	"";
 4; 	 130.1989; 	    260; 	 10.6; 	"130.20";
 5; 	 155.0119; 	   1576; 	 64.6; 	"155.01";
 6; 	 155.9415; 	    124; 	  5.1; 	"";
 7; 	 157.0082; 	   2440; 	100.0; 	"157.01";
 8; 	 196.0318; 	    128; 	  5.3; 	"";
 9; 	 235.2632; 	    219; 	  9.0; 	"";
10; 	 425.5301; 	    266; 	 10.9; 	"425.53";
11; 	 449.6904; 	    257; 	 10.5; 	"449.69";
12; 	 502.2631; 	    150; 	  6.2; 	"";
