 0; 	  48.1638; 	    264; 	 19.1; 	"48.16";
 1; 	  70.2446; 	    280; 	 20.2; 	"70.24";
 2; 	 107.4554; 	    256; 	 18.5; 	"107.46";
 3; 	 126.6266; 	    264; 	 19.1; 	"126.63";
 4; 	 154.9357; 	    851; 	 61.5; 	"154.94";
 5; 	 156.9354; 	   1384; 	100.0; 	"156.94";
 6; 	 182.9259; 	    531; 	 38.4; 	"182.93";
 7; 	 184.9193; 	    723; 	 52.3; 	"184.92";
 8; 	 195.9317; 	    148; 	 10.7; 	"195.93";
 9; 	 243.8488; 	    163; 	 11.8; 	"243.85";
10; 	 466.8078; 	    135; 	  9.7; 	"";
