 0; 	  27.1635; 	    266; 	 20.4; 	"27.16";
 1; 	  58.0765; 	    267; 	 20.5; 	"58.08";
 2; 	  58.1352; 	    149; 	 11.4; 	"58.14";
 3; 	 154.9584; 	    909; 	 69.7; 	"154.96";
 4; 	 156.9566; 	   1304; 	100.0; 	"156.96";
 5; 	 182.9411; 	    171; 	 13.1; 	"182.94";
 6; 	 184.9506; 	    422; 	 32.4; 	"184.95";
 7; 	 195.6572; 	    105; 	  8.0; 	"";
 8; 	 195.9386; 	    141; 	 10.8; 	"195.94";
 9; 	 305.7408; 	    263; 	 20.2; 	"305.74";
10; 	 354.4614; 	    259; 	 19.9; 	"354.46";
11; 	 572.6262; 	    257; 	 19.7; 	"572.63";
