 0; 	 155.0034; 	    613; 	100.0; 	"155.00";
 1; 	 157.0076; 	    587; 	 95.7; 	"157.01";
 2; 	 183.0043; 	    538; 	 87.8; 	"183.00";
 3; 	 184.9209; 	    336; 	 54.9; 	"184.92";
 4; 	 314.0039; 	    108; 	 17.6; 	"314.00";
 5; 	 505.9791; 	    132; 	 21.6; 	"505.98";
