 0; 	  64.3451; 	    192; 	 67.7; 	"64.35";
 1; 	 148.9925; 	    284; 	100.0; 	"148.99";
 2; 	 184.9490; 	    131; 	 46.2; 	"184.95";
 3; 	 187.2780; 	    262; 	 92.3; 	"187.28";
 4; 	 242.1201; 	    145; 	 51.1; 	"242.12";
 5; 	 250.5717; 	    116; 	 41.0; 	"250.57";
 6; 	 448.9112; 	    266; 	 93.5; 	"448.91";
 7; 	 516.7850; 	    128; 	 45.0; 	"516.78";
 8; 	 530.6071; 	    115; 	 40.3; 	"530.61";
