 0; 	  22.4466; 	    112; 	  4.1; 	"";
 1; 	  22.9932; 	    269; 	  9.9; 	"";
 2; 	  50.0644; 	   1533; 	 56.3; 	"50.06";
 3; 	  51.0693; 	    109; 	  4.0; 	"";
 4; 	  74.0626; 	    727; 	 26.7; 	"74.06";
 5; 	  75.0674; 	    770; 	 28.2; 	"75.07";
 6; 	  76.0766; 	   2724; 	100.0; 	"76.08";
 7; 	 105.0730; 	    191; 	  7.0; 	"";
 8; 	 154.9932; 	    112; 	  4.1; 	"";
 9; 	 156.9612; 	    228; 	  8.4; 	"";
10; 	 341.3540; 	    284; 	 10.4; 	"341.35";
11; 	 583.3162; 	    280; 	 10.3; 	"583.32";
