 0; 	  39.0241; 	   1254; 	  0.1; 	"";
 1; 	  65.0402; 	  72730; 	  7.1; 	"";
 2; 	  65.1092; 	   1154; 	  0.1; 	"";
 3; 	  66.0438; 	   1950; 	  0.2; 	"";
 4; 	  75.0244; 	   1565; 	  0.2; 	"";
 5; 	  93.0347; 	   9737; 	  0.9; 	"";
 6; 	  94.0377; 	    694; 	  0.1; 	"";
 7; 	 103.0184; 	   2184; 	  0.2; 	"";
 8; 	 110.0113; 	   5907; 	  0.6; 	"";
 9; 	 121.0293; 	1029137; 	100.0; 	"121.03";
10; 	 122.0325; 	  87149; 	  8.5; 	"";
11; 	 123.0349; 	   4527; 	  0.4; 	"";
12; 	 124.0383; 	    665; 	  0.1; 	"";
13; 	 139.0401; 	    763; 	  0.1; 	"";
14; 	 149.0352; 	  80472; 	  7.8; 	"";
15; 	 150.0377; 	   4251; 	  0.4; 	"";
16; 	 151.0356; 	   2654; 	  0.3; 	"";
