 0; 	  39.0242; 	   2960; 	  0.2; 	"";
 1; 	  65.0394; 	 175339; 	  9.8; 	"";
 2; 	  65.1128; 	   2316; 	  0.1; 	"";
 3; 	  66.0429; 	  10796; 	  0.6; 	"";
 4; 	  75.0236; 	   5159; 	  0.3; 	"";
 5; 	  93.1164; 	  33312; 	  1.9; 	"";
 6; 	  94.0375; 	   2565; 	  0.1; 	"";
 7; 	 103.0168; 	   9584; 	  0.5; 	"";
 8; 	 110.0102; 	  13872; 	  0.8; 	"";
 9; 	 121.1152; 	1791746; 	100.0; 	"121.12";
10; 	 122.1183; 	 152229; 	  8.5; 	"";
11; 	 123.0325; 	  11376; 	  0.6; 	"";
12; 	 149.1228; 	  41379; 	  2.3; 	"";
13; 	 150.0367; 	   2922; 	  0.2; 	"";
