00.00; 6.6864;
00.10; 6.0757;
00.25; 5.7426;
00.50; 4.2980;
00.75; 3.7067;
01.00; 3.1121;
01.50; 1.9641;
02.00; 1.1400;
03.00; 0.4247;
04.00; 0.1783;
10.00; 0.0000;
20.00; 0.0000;
40.00; 0.0000;
