0 0.9000  -1439.9992 -3780717.8518 846.0864
184 2.7446  -1440.3205 -3781561.5829 2.3554
185 2.7546  -1440.3206 -3781561.7886 2.1497
186 2.7647  -1440.3207 -3781561.9835 1.9547
187 2.7747  -1440.3208 -3781562.1622 1.7761
188 2.7847  -1440.3208 -3781562.3328 1.6055
189 2.7947  -1440.3209 -3781562.4856 1.4526
190 2.8048  -1440.3209 -3781562.6329 1.3054
191 2.8148  -1440.3210 -3781562.7599 1.1784
192 2.8248  -1440.3210 -3781562.8798 1.0585
193 2.8348  -1440.3211 -3781562.9799 0.9583
194 2.8449  -1440.3211 -3781563.0697 0.8685
195 2.8549  -1440.3211 -3781563.1503 0.7880
196 2.8649  -1440.3212 -3781563.2115 0.7267
197 2.8749  -1440.3212 -3781563.2466 0.6916
198 2.8850  -1440.3212 -3781563.2977 0.6405
199 2.8950  -1440.3212 -3781563.3224 0.6158
200 2.9050  -1440.3212 -3781563.3397 0.5986
201 2.9150  -1440.3212 -3781563.3328 0.6054
202 2.9251  -1440.3212 -3781563.3350 0.6032
203 2.9351  -1440.3212 -3781563.3191 0.6191
204 2.9451  -1440.3212 -3781563.3010 0.6373
205 2.9551  -1440.3212 -3781563.2653 0.6729
206 2.9652  -1440.3214 -3781563.8222 0.1161
207 2.9752  -1440.3214 -3781563.7564 0.1818
208 2.9852  -1440.3213 -3781563.6853 0.2529
209 2.9952  -1440.3213 -3781563.6001 0.3382
210 3.0053  -1440.3213 -3781563.5090 0.4292
211 3.0153  -1440.3212 -3781563.4081 0.5302
212 3.0253  -1440.3212 -3781563.2949 0.6434
213 3.0353  -1440.3211 -3781563.1792 0.7591
214 3.0454  -1440.3211 -3781563.0536 0.8846
215 3.0554  -1440.3211 -3781562.9195 1.0187
216 3.0654  -1440.3210 -3781562.7797 1.1585
217 3.0754  -1440.3209 -3781562.6322 1.3061
218 3.0855  -1440.3209 -3781562.4658 1.4725
219 3.0955  -1440.3208 -3781562.3102 1.6281
220 3.1055  -1440.3208 -3781562.1394 1.7988
221 3.1155  -1440.3207 -3781561.9678 1.9704
222 3.1256  -1440.3206 -3781561.7778 2.1604
223 3.1356  -1440.3205 -3781561.5979 2.3403
224 3.1456  -1440.3205 -3781561.4078 2.5304
225 3.1556  -1440.3204 -3781561.1993 2.7390
226 3.1657  -1440.3203 -3781561.0712 2.8671
227 3.1757  -1440.3203 -3781560.8653 3.0730
228 3.1857  -1440.3202 -3781560.6602 3.2781
229 3.1957  -1440.3201 -3781560.4493 3.4890
230 3.2058  -1440.3200 -3781560.2270 3.7112
231 3.2158  -1440.3199 -3781560.0134 3.9248
232 3.2258  -1440.3199 -3781559.7935 4.1447
233 3.2358  -1440.3198 -3781559.5742 4.3641
234 3.2459  -1440.3197 -3781559.3568 4.5815
235 3.2559  -1440.3196 -3781559.1922 4.7461
236 3.2659  -1440.3195 -3781558.9591 4.9791
237 3.2759  -1440.3195 -3781558.7279 5.2104
238 3.2860  -1440.3194 -3781558.4957 5.4425
239 3.2960  -1440.3193 -3781558.2790 5.6593
240 3.3060  -1440.3192 -3781558.0321 5.9062
241 3.3160  -1440.3191 -3781557.8037 6.1346
242 3.3261  -1440.3190 -3781557.5597 6.3785
243 3.3361  -1440.3189 -3781557.3250 6.6133
244 3.3461  -1440.3188 -3781557.0827 6.8556
245 3.3561  -1440.3187 -3781556.8339 7.1044
246 3.3662  -1440.3186 -3781556.6141 7.3242
247 3.3762  -1440.3186 -3781556.3671 7.5711
248 3.3862  -1440.3185 -3781556.1238 7.8144
249 3.3962  -1440.3184 -3781555.8690 8.0693
250 3.4063  -1440.3183 -3781555.6319 8.3063
251 3.4163  -1440.3182 -3781555.3899 8.5484
252 3.4263  -1440.3181 -3781555.1431 8.7951
253 3.4363  -1440.3180 -3781554.8754 9.0629
254 3.4464  -1440.3179 -3781554.6524 9.2859
255 3.4564  -1440.3178 -3781554.4014 9.5369
256 3.4664  -1440.3177 -3781554.1574 9.7808
257 3.4764  -1440.3176 -3781553.9147 10.0235
258 3.4865  -1440.3175 -3781553.6712 10.2671
259 3.4965  -1440.3174 -3781553.4262 10.5120
260 3.5065  -1440.3173 -3781553.1859 10.7524
261 3.5165  -1440.3172 -3781552.9392 10.9990
262 3.5266  -1440.3172 -3781552.6997 11.2386
263 3.5366  -1440.3171 -3781552.4578 11.4804
264 3.5466  -1440.3170 -3781552.2162 11.7220
265 3.5566  -1440.3169 -3781551.9763 11.9620
266 3.5667  -1440.3168 -3781551.7182 12.2201
267 3.5767  -1440.3167 -3781551.4983 12.4400
268 3.5867  -1440.3166 -3781551.2615 12.6768
269 3.5967  -1440.3165 -3781551.0194 12.9188
270 3.6068  -1440.3164 -3781550.7918 13.1465
271 3.6168  -1440.3163 -3781550.5610 13.3772
272 3.6268  -1440.3163 -3781550.3319 13.6063
273 3.6368  -1440.3162 -3781550.1061 13.8321
274 3.6469  -1440.3161 -3781549.8855 14.0528
275 3.6569  -1440.3160 -3781549.6693 14.2689
276 3.6669  -1440.3159 -3781549.4603 14.4780
277 3.6769  -1440.3202 -3781560.5747 3.3636
278 3.6870  -1440.3204 -3781561.1156 2.8227
279 3.6970  -1440.3205 -3781561.6003 2.3380
280 3.7070  -1440.3207 -3781562.0319 1.9064
281 3.7170  -1440.3209 -3781562.4130 1.5253
282 3.7271  -1440.3210 -3781562.7451 1.1932
283 3.7371  -1440.3211 -3781563.0312 0.9071
284 3.7471  -1440.3212 -3781563.2728 0.6654
285 3.7571  -1440.3213 -3781563.4727 0.4656
286 3.7672  -1440.3213 -3781563.6333 0.3050
287 3.7772  -1440.3214 -3781563.7566 0.1817
288 3.7872  -1440.3214 -3781563.8476 0.0906
289 3.7972  -1440.3214 -3781563.9047 0.0336
290 3.8073  -1440.3214 -3781563.9350 0.0033
291 3.8173  -1440.3214 -3781563.9383 0.0000
292 3.8273  -1440.3214 -3781563.9260 0.0123
293 3.8373  -1440.3214 -3781563.8890 0.0493
294 3.8474  -1440.3214 -3781563.8444 0.0939
295 3.8574  -1440.3214 -3781563.7728 0.1654
296 3.8674  -1440.3213 -3781563.7024 0.2358
297 3.8774  -1440.3213 -3781563.6206 0.3176
298 3.8875  -1440.3213 -3781563.5263 0.4120
299 3.8975  -1440.3212 -3781563.4323 0.5059
300 3.9075  -1440.3212 -3781563.3328 0.6054
301 3.9175  -1440.3212 -3781563.2537 0.6846
302 3.9276  -1440.3211 -3781563.1426 0.7957
303 3.9376  -1440.3211 -3781563.0653 0.8730
304 3.9476  -1440.3211 -3781562.9436 0.9947
305 3.9576  -1440.3210 -3781562.8269 1.1113
306 3.9677  -1440.3210 -3781562.6915 1.2467
307 3.9777  -1440.3209 -3781562.5554 1.3829
308 3.9877  -1440.3209 -3781562.4092 1.5290
309 3.9977  -1440.3208 -3781562.2559 1.6823
310 4.0078  -1440.3207 -3781562.0942 1.8440
311 4.0178  -1440.3207 -3781561.9251 2.0131
312 4.0278  -1440.3206 -3781561.7505 2.1878
313 4.0378  -1440.3205 -3781561.5676 2.3706
314 4.0479  -1440.3205 -3781561.3771 2.5612
315 4.0579  -1440.3204 -3781561.1782 2.7601
316 4.0679  -1440.3203 -3781560.9717 2.9665
317 4.0779  -1440.3202 -3781560.7559 3.1823
318 4.0880  -1440.3201 -3781560.5324 3.4059
319 4.0980  -1440.3201 -3781560.2996 3.6386
320 4.1080  -1440.3200 -3781560.0589 3.8793
321 4.1180  -1440.3199 -3781559.8083 4.1299
322 4.1281  -1440.3198 -3781559.5501 4.3881
323 4.1381  -1440.3197 -3781559.2870 4.6512
324 4.1481  -1440.3196 -3781559.0022 4.9361
325 4.1581  -1440.3195 -3781558.7353 5.2030
326 4.1682  -1440.3194 -3781558.5983 5.3399
327 4.1782  -1440.3194 -3781558.4645 5.4738
328 4.1882  -1440.3193 -3781558.3211 5.6172
329 4.1982  -1440.3192 -3781558.1729 5.7653
330 4.2083  -1440.3192 -3781558.0095 5.9287
331 4.2183  -1440.3191 -3781557.8355 6.1028
332 4.2283  -1440.3190 -3781557.6495 6.2888
333 4.2383  -1440.3190 -3781557.4517 6.4865
334 4.2484  -1440.3189 -3781557.2396 6.6987
335 4.2584  -1440.3188 -3781557.0212 6.9171
336 4.2684  -1440.3187 -3781556.7918 7.1465
337 4.2784  -1440.3186 -3781556.5494 7.3888
338 4.2885  -1440.3185 -3781556.2947 7.6436
339 4.2985  -1440.3184 -3781556.0303 7.9080
340 4.3085  -1440.3183 -3781555.7507 8.1876
341 4.3185  -1440.3182 -3781555.4601 8.4781
342 4.3286  -1440.3181 -3781555.1580 8.7802
343 4.3386  -1440.3180 -3781554.8417 9.0966
344 4.3486  -1440.3178 -3781554.5147 9.4236
345 4.3586  -1440.3177 -3781554.1907 9.7475
346 4.3687  -1440.3176 -3781553.8448 10.0934
347 4.3787  -1440.3175 -3781553.4847 10.4535
348 4.3887  -1440.3173 -3781553.1130 10.8253
349 4.3987  -1440.3172 -3781552.7310 11.2073
350 4.4088  -1440.3170 -3781552.3389 11.5994
351 4.4188  -1440.3169 -3781551.9376 12.0006
352 4.4288  -1440.3167 -3781551.5275 12.4107
353 4.4388  -1440.3166 -3781551.1047 12.8336
354 4.4489  -1440.3164 -3781550.6760 13.2622
355 4.4589  -1440.3162 -3781550.2366 13.7016
356 4.4689  -1440.3161 -3781549.7920 14.1462
357 4.4789  -1440.3159 -3781549.3371 14.6012
358 4.4890  -1440.3157 -3781548.8778 15.0604
359 4.4990  -1440.3155 -3781548.4300 15.5083
360 4.5090  -1440.3154 -3781547.9560 15.9822
361 4.5190  -1440.3152 -3781547.4752 16.4630
362 4.5291  -1440.3150 -3781546.9899 16.9484
363 4.5391  -1440.3148 -3781546.5092 17.4291
364 4.5491  -1440.3146 -3781546.0155 17.9228
365 4.5591  -1440.3144 -3781545.5172 18.4210
366 4.5692  -1440.3142 -3781545.0269 18.9113
367 4.5792  -1440.3140 -3781544.5250 19.4133
368 4.5892  -1440.3139 -3781544.0204 19.9179
369 4.5992  -1440.3137 -3781543.5327 20.4055
370 4.6093  -1440.3135 -3781543.0328 20.9054
371 4.6193  -1440.3133 -3781542.5596 21.3786
372 4.6293  -1440.3131 -3781542.0648 21.8734
373 4.6393  -1440.3129 -3781541.5682 22.3700
374 4.6494  -1440.3127 -3781541.0771 22.8611
375 4.6594  -1440.3125 -3781540.5809 23.3573
376 4.6694  -1440.3124 -3781540.0934 23.8449
377 4.6794  -1440.3122 -3781539.8029 24.1353
378 4.6895  -1440.3121 -3781539.3492 24.5890
379 4.6995  -1440.3119 -3781538.8972 25.0410
380 4.7095  -1440.3117 -3781538.4512 25.4870
381 4.7195  -1440.3116 -3781538.0136 25.9246
382 4.7296  -1440.3139 -3781544.2522 19.6861
383 4.7396  -1440.3139 -3781544.2436 19.6946
384 4.7496  -1440.3139 -3781544.2271 19.7111
385 4.7596  -1440.3139 -3781544.2024 19.7358
386 4.7697  -1440.3139 -3781544.1717 19.7665
387 4.7797  -1440.3139 -3781544.1356 19.8026
388 4.7897  -1440.3139 -3781544.0943 19.8439
389 4.7997  -1440.3139 -3781544.0633 19.8750
390 4.8098  -1440.3139 -3781544.0189 19.9194
391 4.8198  -1440.3138 -3781543.9638 19.9745
392 4.8298  -1440.3138 -3781543.9032 20.0351
393 4.8398  -1440.3138 -3781543.8386 20.0997
394 4.8499  -1440.3138 -3781543.8137 20.1245
395 4.8599  -1440.3138 -3781543.7523 20.1860
396 4.8699  -1440.3137 -3781543.6818 20.2564
397 4.8799  -1440.3137 -3781543.6053 20.3329
398 4.8900  -1440.3137 -3781543.5246 20.4137
399 4.9000  -1440.3137 -3781543.5087 20.4296
