 0; 	  38.9635; 	   5839; 	  1.9; 	"";
 1; 	  39.0227; 	  14908; 	  4.9; 	"";
 2; 	  40.9617; 	    536; 	  0.2; 	"";
 3; 	  53.0023; 	   1394; 	  0.5; 	"";
 4; 	  61.0080; 	    748; 	  0.2; 	"";
 5; 	  81.5218; 	   8338; 	  2.7; 	"";
 6; 	  94.0280; 	 304271; 	100.0; 	"94.03";
 7; 	  95.0313; 	  22323; 	  7.3; 	"";
 8; 	  96.0325; 	   2015; 	  0.7; 	"";
 9; 	 122.0336; 	 184967; 	 60.8; 	"122.03";
10; 	 122.9230; 	  31649; 	 10.4; 	"122.92";
11; 	 124.9241; 	   2823; 	  0.9; 	"";
12; 	 126.0163; 	   2556; 	  0.8; 	"";
