00.00; 36.6647;
00.10; 38.1195;
00.25; 30.3573;
00.50; 26.9960;
00.75; 27.9095;
01.00; 22.1545;
01.50; 21.1402;
02.00; 15.1502;
03.00; 8.9278;
04.00; 6.7384;
10.00; 0.0000;
20.00; 0.0000;
40.00; 0.0000;
