 0; 	  38.9644; 	   2445; 	  3.8; 	"";
 1; 	  39.0240; 	  65194; 	100.0; 	"39.02";
 2; 	  39.0773; 	   1574; 	  2.4; 	"";
 3; 	  40.0256; 	   3548; 	  5.4; 	"";
 4; 	  40.4929; 	   2162; 	  3.3; 	"";
 5; 	  51.0245; 	    598; 	  0.9; 	"";
 6; 	  53.0025; 	  25157; 	 38.6; 	"53.00";
 7; 	  53.0658; 	    627; 	  1.0; 	"";
 8; 	  54.0067; 	    759; 	  1.2; 	"";
 9; 	  63.0242; 	   7857; 	 12.1; 	"63.02";
10; 	  64.0308; 	   5940; 	  9.1; 	"";
11; 	  94.0298; 	   1746; 	  2.7; 	"";
12; 	 110.0235; 	   1100; 	  1.7; 	"";
0.0000
