0 0.9000  -799.4859 -2099050.3192 4702.2448
280 3.7070  -801.2598 -2103707.5935 44.9705
281 3.7170  -801.2595 -2103706.9060 45.6579
282 3.7271  -801.2593 -2103706.2173 46.3467
283 3.7371  -801.2590 -2103705.5366 47.0273
284 3.7471  -801.2588 -2103704.8559 47.7081
285 3.7571  -801.2585 -2103704.1836 48.3803
286 3.7672  -801.2582 -2103703.5114 49.0526
287 3.7772  -801.2580 -2103702.8473 49.7167
288 3.7872  -801.2577 -2103702.1836 50.3803
289 3.7972  -801.2575 -2103701.5288 51.0352
290 3.8073  -801.2572 -2103700.8742 51.6898
291 3.8173  -801.2570 -2103700.2285 52.3355
292 3.8273  -801.2567 -2103699.5833 52.9807
293 3.8373  -801.2565 -2103698.9472 53.6167
294 3.8474  -801.2563 -2103698.3118 54.2522
295 3.8574  -801.2560 -2103697.6857 54.8783
296 3.8674  -801.2558 -2103697.0602 55.5037
297 3.8774  -801.2555 -2103696.4443 56.1197
298 3.8875  -801.2553 -2103695.8290 56.7350
299 3.8975  -801.2551 -2103695.2233 57.3407
300 3.9075  -801.2549 -2103694.6182 57.9458
301 3.9175  -801.2546 -2103694.0229 58.5411
302 3.9276  -801.2544 -2103693.4281 59.1358
303 3.9376  -801.2542 -2103692.8431 59.7209
304 3.9476  -801.2540 -2103692.2586 60.3054
305 3.9576  -801.2537 -2103691.6838 60.8802
306 3.9677  -801.2535 -2103691.1095 61.4544
307 3.9777  -801.2533 -2103690.5450 62.0189
308 3.9877  -801.2531 -2103689.9810 62.5829
309 3.9977  -801.2529 -2103689.4269 63.1371
310 4.0078  -801.2527 -2103688.8732 63.6908
311 4.0178  -801.2525 -2103688.3294 64.2346
312 4.0278  -801.2523 -2103687.7861 64.7779
313 4.0378  -801.2520 -2103687.2527 65.3112
314 4.0479  -801.2518 -2103686.7198 65.8441
315 4.0579  -801.2516 -2103686.1971 66.3669
316 4.0679  -801.2514 -2103685.6747 66.8893
317 4.0779  -801.2513 -2103685.1625 67.4014
318 4.0880  -801.2511 -2103684.6507 67.9132
319 4.0980  -801.2509 -2103684.1492 68.4147
320 4.1080  -801.2507 -2103683.6480 68.9159
321 4.1180  -801.2505 -2103683.1571 69.4069
322 4.1281  -801.2503 -2103682.6664 69.8976
323 4.1381  -801.2501 -2103682.1860 70.3780
324 4.1481  -801.2499 -2103681.7058 70.8582
325 4.1581  -801.2498 -2103681.2358 71.3281
326 4.1682  -801.2496 -2103680.7661 71.7979
327 4.1782  -801.2494 -2103680.3066 72.2574
328 4.1882  -801.2492 -2103679.8472 72.7167
329 4.1982  -801.2491 -2103679.3992 73.1648
330 4.2083  -801.2489 -2103678.9510 73.6129
331 4.2183  -801.2487 -2103678.5102 74.0538
332 4.2283  -801.2486 -2103678.0709 74.4930
333 4.2383  -801.2484 -2103677.6441 74.9199
334 4.2484  -801.2482 -2103677.2165 75.3474
335 4.2584  -801.2481 -2103676.7961 75.7678
336 4.2684  -801.2479 -2103676.3773 76.1867
337 4.2784  -801.2478 -2103675.9709 76.5931
338 4.2885  -801.2476 -2103675.5638 77.0002
339 4.2985  -801.2474 -2103675.1584 77.4055
340 4.3085  -801.2473 -2103674.7696 77.7944
341 4.3185  -801.2471 -2103674.3778 78.1862
342 4.3286  -801.2470 -2103673.9878 78.5762
343 4.3386  -801.2469 -2103673.6135 78.9504
344 4.3486  -801.2467 -2103673.2369 79.3270
345 4.3586  -801.2466 -2103672.8619 79.7020
346 4.3687  -801.2464 -2103672.5032 80.0608
347 4.3787  -801.2463 -2103672.1420 80.4220
348 4.3887  -801.2462 -2103671.7822 80.7818
349 4.3987  -801.2460 -2103671.4394 81.1246
350 4.4088  -801.2459 -2103671.0940 81.4699
351 4.4188  -801.2458 -2103670.7498 81.8142
352 4.4288  -801.2456 -2103670.4240 82.1400
353 4.4388  -801.2455 -2103670.0954 82.4686
354 4.4489  -801.2454 -2103669.7676 82.7964
355 4.4589  -801.2453 -2103669.4622 83.1018
356 4.4689  -801.2452 -2103669.1526 83.4113
357 4.4789  -801.2450 -2103668.8441 83.7199
358 4.4890  -801.2449 -2103668.5659 83.9980
359 4.4990  -801.2448 -2103668.2879 84.2761
360 4.5090  -801.2455 -2103670.0747 82.4892
361 4.5190  -801.2455 -2103669.9701 82.5939
362 4.5291  -801.2454 -2103669.8648 82.6992
363 4.5391  -801.2454 -2103669.7634 82.8006
364 4.5491  -801.2453 -2103669.6618 82.9022
365 4.5591  -801.2453 -2103669.5659 82.9980
366 4.5692  -801.2453 -2103669.4691 83.0949
367 4.5792  -801.2452 -2103669.3716 83.1924
368 4.5892  -801.2452 -2103669.2777 83.2862
369 4.5992  -801.2452 -2103669.1838 83.3802
370 4.6093  -801.2451 -2103669.0947 83.4693
371 4.6193  -801.2451 -2103669.0050 83.5589
372 4.6293  -801.2451 -2103668.9145 83.6495
373 4.6393  -801.2450 -2103668.8282 83.7358
374 4.6494  -801.2450 -2103668.7415 83.8225
375 4.6594  -801.2450 -2103668.6595 83.9044
376 4.6694  -801.2449 -2103668.5769 83.9870
377 4.6794  -801.2449 -2103668.4934 84.0706
378 4.6895  -801.2449 -2103668.4143 84.1496
379 4.6995  -801.2448 -2103668.3347 84.2292
380 4.7095  -801.2448 -2103668.2607 84.3033
381 4.7195  -801.2448 -2103668.1856 84.3784
382 4.7296  -801.2448 -2103668.1094 84.4545
383 4.7396  -801.2447 -2103668.0384 84.5256
384 4.7496  -801.2447 -2103667.9664 84.5976
385 4.7596  -801.2447 -2103667.9027 84.6613
386 4.7697  -801.2447 -2103667.8361 84.7279
387 4.7797  -801.2446 -2103667.7683 84.7956
388 4.7897  -801.2446 -2103667.7059 84.8581
389 4.7997  -801.2446 -2103667.6418 84.9221
390 4.8098  -801.2446 -2103667.8251 84.7388
391 4.8198  -801.2579 -2103702.5496 50.0143
392 4.8298  -801.2577 -2103702.0644 50.4996
393 4.8398  -801.2575 -2103701.5712 50.9927
394 4.8499  -801.2573 -2103701.0708 51.4931
395 4.8599  -801.2571 -2103700.5638 52.0001
396 4.8699  -801.2569 -2103700.0508 52.5132
397 4.8799  -801.2567 -2103699.5531 53.0109
398 4.8900  -801.2565 -2103699.0326 53.5314
399 4.9000  -801.2563 -2103698.5042 54.0597
