 0; 	  58.9615; 	    585; 	  0.3; 	"";
 1; 	  63.0239; 	  28159; 	 13.3; 	"63.02";
 2; 	  64.0316; 	  16775; 	  7.9; 	"";
 3; 	  92.0255; 	   2061; 	  1.0; 	"";
 4; 	 116.9326; 	  15157; 	  7.1; 	"";
 5; 	 118.9322; 	  21515; 	 10.1; 	"118.93";
 6; 	 142.9488; 	 174486; 	 82.1; 	"142.95";
 7; 	 143.9528; 	   7550; 	  3.6; 	"";
 8; 	 144.9467; 	 212521; 	100.0; 	"144.95";
 9; 	 145.9500; 	   6809; 	  3.2; 	"";
10; 	 170.9435; 	  56562; 	 26.6; 	"170.94";
11; 	 171.9476; 	   2525; 	  1.2; 	"";
12; 	 172.9411; 	  72803; 	 34.3; 	"172.94";
13; 	 173.9429; 	   1991; 	  0.9; 	"";
14; 	 198.9391; 	  26546; 	 12.5; 	"198.94";
15; 	 199.9424; 	   1198; 	  0.6; 	"";
16; 	 200.9359; 	  37674; 	 17.7; 	"200.94";
17; 	 201.9404; 	   1463; 	  0.7; 	"";
100.0000
