 0; 	  39.0237; 	   2507; 	  1.9; 	"";
 1; 	  51.0250; 	   2217; 	  1.7; 	"";
 2; 	  52.0203; 	    518; 	  0.4; 	"";
 3; 	  63.0239; 	   1746; 	  1.3; 	"";
 4; 	  64.0322; 	  11282; 	  8.6; 	"";
 5; 	  75.0238; 	 131864; 	100.0; 	"75.02";
 6; 	  76.0275; 	   8630; 	  6.5; 	"";
 7; 	  77.0276; 	    774; 	  0.6; 	"";
 8; 	  89.0037; 	   4815; 	  3.7; 	"";
 9; 	  92.0265; 	 113764; 	 86.3; 	"92.03";
10; 	  93.0307; 	   7993; 	  6.1; 	"";
11; 	 110.0133; 	   8474; 	  6.4; 	"";
12; 	 122.0241; 	  97185; 	 73.7; 	"122.02";
13; 	 123.0275; 	   3227; 	  2.4; 	"";
100.0000
