00.00; 14.9963;
00.10; 16.4801;
00.25; 16.2636;
00.50; 13.7080;
00.75; 11.6960;
01.00; 9.9950;
01.50; 6.5638;
02.00; 3.8699;
03.00; 1.7457;
04.00; 0.4917;
10.00; 0.0000;
20.00; 0.0000;
40.00; 0.0000;
