 0; 	  39.0236; 	   1069; 	  0.3; 	"";
 1; 	  51.0240; 	   1141; 	  0.3; 	"";
 2; 	  52.0198; 	    603; 	  0.2; 	"";
 3; 	  53.9979; 	    542; 	  0.2; 	"";
 4; 	  64.0306; 	   1027; 	  0.3; 	"";
 5; 	  74.0968; 	   1006; 	  0.3; 	"";
 6; 	  75.0233; 	  30603; 	  8.8; 	"";
 7; 	  76.0257; 	   1571; 	  0.5; 	"";
 8; 	  89.0044; 	   1934; 	  0.6; 	"";
 9; 	  92.0257; 	  54767; 	 15.8; 	"92.03";
10; 	  93.0292; 	   1579; 	  0.5; 	"";
11; 	 109.5155; 	   1860; 	  0.5; 	"";
12; 	 110.0083; 	  27303; 	  7.9; 	"";
13; 	 122.0231; 	 346392; 	100.0; 	"122.02";
14; 	 123.0261; 	  28101; 	  8.1; 	"";
15; 	 124.0285; 	    654; 	  0.2; 	"";
16; 	 150.0288; 	   2471; 	  0.7; 	"";
