 0; 	  50.0163; 	    553; 	  0.7; 	"";
 1; 	  58.9615; 	   4159; 	  5.1; 	"";
 2; 	  63.0249; 	  24964; 	 30.4; 	"63.02";
 3; 	  64.0240; 	   1302; 	  1.6; 	"";
 4; 	  65.0274; 	    511; 	  0.6; 	"";
 5; 	  66.0110; 	    643; 	  0.8; 	"";
 6; 	  74.0163; 	   2352; 	  2.9; 	"";
 7; 	  74.0962; 	   2110; 	  2.6; 	"";
 8; 	  76.0195; 	   6876; 	  8.4; 	"";
 9; 	  77.0265; 	    715; 	  0.9; 	"";
10; 	  91.0181; 	   5447; 	  6.6; 	"";
11; 	 104.0113; 	    784; 	  1.0; 	"";
12; 	 116.9342; 	    865; 	  1.1; 	"";
13; 	 118.9336; 	   2804; 	  3.4; 	"";
14; 	 144.9469; 	   3096; 	  3.8; 	"";
15; 	 152.9347; 	  56570; 	 69.0; 	"152.93";
16; 	 153.9398; 	   3059; 	  3.7; 	"";
17; 	 154.9323; 	  81984; 	100.0; 	"154.93";
18; 	 155.9386; 	   5409; 	  6.6; 	"";
19; 	 169.9362; 	  11077; 	 13.5; 	"169.94";
20; 	 171.9342; 	  21340; 	 26.0; 	"171.93";
21; 	 199.9342; 	    530; 	  0.6; 	"";
22; 	 201.9344; 	   2115; 	  2.6; 	"";
