00.00; 55.0492;
00.10; 52.3367;
00.25; 53.3200;
00.50; 49.1514;
00.75; 47.2776;
01.00; 44.3058;
01.50; 37.4419;
02.00; 33.3938;
03.00; 22.9472;
04.00; 14.9690;
10.00; 0.0000;
20.00; 0.0000;
40.00; 0.0000;
