 0; 	  44.9984; 	    592; 	  0.7; 	"";
 1; 	  58.9602; 	    526; 	  0.6; 	"";
 2; 	  63.0261; 	   2989; 	  3.3; 	"";
 3; 	  64.0227; 	   1753; 	  2.0; 	"";
 4; 	  65.0272; 	    562; 	  0.6; 	"";
 5; 	  66.0115; 	    614; 	  0.7; 	"";
 6; 	  74.0959; 	   4197; 	  4.7; 	"";
 7; 	  76.0208; 	  14572; 	 16.3; 	"76.02";
 8; 	  77.0281; 	   7580; 	  8.5; 	"";
 9; 	 104.0166; 	   3049; 	  3.4; 	"";
10; 	 116.9361; 	   3499; 	  3.9; 	"";
11; 	 118.9333; 	   4533; 	  5.1; 	"";
12; 	 130.9361; 	    768; 	  0.9; 	"";
13; 	 144.9472; 	   2571; 	  2.9; 	"";
14; 	 152.9348; 	  16510; 	 18.4; 	"152.93";
15; 	 153.9427; 	   1163; 	  1.3; 	"";
16; 	 154.9339; 	  25804; 	 28.8; 	"154.93";
17; 	 155.9417; 	   1706; 	  1.9; 	"";
18; 	 169.9381; 	  18335; 	 20.5; 	"169.94";
19; 	 171.9364; 	  31978; 	 35.7; 	"171.94";
20; 	 172.9391; 	   2822; 	  3.1; 	"";
21; 	 188.9137; 	   3070; 	  3.4; 	"";
22; 	 199.9367; 	  60546; 	 67.5; 	"199.94";
23; 	 200.9409; 	   2776; 	  3.1; 	"";
24; 	 201.9352; 	  89638; 	100.0; 	"201.94";
25; 	 202.9374; 	   1728; 	  1.9; 	"";
