0 0.9000  -764.9712 -2008431.8281 1378.7891
1 0.9100  -765.0039 -2008517.8315 1292.7857
2 0.9201  -765.0346 -2008598.3910 1212.2262
3 0.9301  -765.0634 -2008673.8415 1136.7757
4 0.9401  -765.0903 -2008744.4942 1066.1230
5 0.9501  -765.1155 -2008810.6358 999.9814
6 0.9602  -765.1390 -2008872.5450 938.0722
7 0.9702  -765.1611 -2008930.4683 880.1489
8 0.9802  -765.1817 -2008984.6467 825.9705
9 0.9902  -765.2010 -2009035.3545 775.2627
10 1.0003  -765.2191 -2009082.7099 727.9073
11 1.0103  -765.2359 -2009126.9536 683.6636
12 1.0203  -765.2517 -2009168.2749 642.3423
13 1.0303  -765.2664 -2009206.8520 603.7652
14 1.0404  -765.2801 -2009242.8537 567.7635
15 1.0504  -765.2929 -2009276.4351 534.1821
16 1.0604  -765.3048 -2009307.7561 502.8611
17 1.0704  -765.3159 -2009336.9484 473.6688
18 1.0805  -765.3266 -2009364.8692 445.7480
19 1.0905  -765.3362 -2009390.3194 420.2978
20 1.1005  -765.3453 -2009414.0208 396.5964
21 1.1105  -765.3537 -2009436.0807 374.5365
22 1.1206  -765.3615 -2009456.6092 354.0080
23 1.1306  -765.3688 -2009475.6923 334.9248
24 1.1406  -765.3755 -2009493.4389 317.1783
25 1.1506  -765.3818 -2009509.9099 300.7073
26 1.1607  -765.3876 -2009525.2001 285.4171
27 1.1707  -765.3931 -2009539.6288 270.9884
28 1.1807  -765.3981 -2009552.8103 257.8069
29 1.1907  -765.4028 -2009565.0206 245.5966
30 1.2008  -765.4071 -2009576.3252 234.2920
31 1.2108  -765.4111 -2009586.7852 223.8320
32 1.2208  -765.4148 -2009596.4581 214.1591
33 1.2308  -765.4182 -2009605.3962 205.2210
34 1.2409  -765.4213 -2009613.6583 196.9589
35 1.2509  -765.4242 -2009621.2701 189.3471
36 1.2609  -765.4269 -2009628.2878 182.3294
37 1.2709  -765.4296 -2009635.3023 175.3149
38 1.2810  -765.4318 -2009641.3041 169.3131
39 1.2910  -765.4339 -2009646.8213 163.7959
40 1.3010  -765.4359 -2009651.8869 158.7303
41 1.3110  -765.4376 -2009656.5313 154.0859
42 1.3211  -765.4393 -2009660.7830 149.8342
43 1.3311  -765.4407 -2009664.6692 145.9480
44 1.3411  -765.4421 -2009668.2151 142.4021
45 1.3511  -765.4433 -2009671.4445 139.1727
46 1.3612  -765.4444 -2009674.3797 136.2375
47 1.3712  -765.4455 -2009677.0416 133.5756
48 1.3812  -765.4464 -2009679.5538 131.0634
49 1.3912  -765.4472 -2009681.7520 128.8652
50 1.4013  -765.4480 -2009683.7233 126.8939
51 1.4113  -765.4487 -2009685.4880 125.1292
52 1.4213  -765.4493 -2009687.0609 123.5563
53 1.4313  -765.4498 -2009688.4551 122.1621
54 1.4414  -765.4570 -2009707.2642 103.3530
55 1.4514  -765.4578 -2009709.3354 101.2818
56 1.4614  -765.4585 -2009711.2753 99.3419
57 1.4714  -765.4592 -2009713.1159 97.5013
58 1.4815  -765.4599 -2009714.8695 95.7477
59 1.4915  -765.4605 -2009716.5483 94.0689
60 1.5015  -765.4611 -2009718.1700 92.4472
61 1.5115  -765.4617 -2009719.7616 90.8556
62 1.5216  -765.4623 -2009721.3146 89.3026
63 1.5316  -765.4629 -2009722.8360 87.7812
64 1.5416  -765.4635 -2009724.3529 86.2643
65 1.5516  -765.4641 -2009725.9135 84.7037
66 1.5617  -765.4647 -2009727.6803 82.9369
67 1.5717  -765.4655 -2009729.5802 81.0370
68 1.5817  -765.4662 -2009731.4927 79.1245
69 1.5917  -765.4669 -2009733.4538 77.1634
70 1.6018  -765.4677 -2009735.4690 75.1482
71 1.6118  -765.4685 -2009737.5345 73.0827
72 1.6218  -765.4693 -2009739.6378 70.9794
73 1.6318  -765.4701 -2009741.7599 68.8573
74 1.6419  -765.4709 -2009743.8880 66.7292
75 1.6519  -765.4717 -2009746.0105 64.6066
76 1.6619  -765.4725 -2009748.1198 62.4973
77 1.6719  -765.4733 -2009750.2090 60.4082
78 1.6820  -765.4741 -2009752.2716 58.3456
79 1.6920  -765.4749 -2009754.3026 56.3146
80 1.7020  -765.4756 -2009756.2980 54.3192
81 1.7120  -765.4764 -2009758.2546 52.3626
82 1.7221  -765.4771 -2009760.1697 50.4475
83 1.7321  -765.4778 -2009762.0417 48.5755
84 1.7421  -765.4785 -2009763.8695 46.7477
85 1.7521  -765.4792 -2009765.6526 44.9646
86 1.7622  -765.4799 -2009767.3928 43.2244
87 1.7722  -765.4805 -2009769.0884 41.5288
88 1.7822  -765.4811 -2009770.7402 39.8770
89 1.7922  -765.4818 -2009772.3493 38.2679
90 1.8023  -765.4824 -2009773.9163 36.7009
91 1.8123  -765.4829 -2009775.4419 35.1753
92 1.8223  -765.4835 -2009776.9258 33.6914
93 1.8323  -765.4840 -2009778.3686 32.2486
94 1.8424  -765.4846 -2009779.7707 30.8465
95 1.8524  -765.4851 -2009781.1328 29.4844
96 1.8624  -765.4856 -2009782.4555 28.1617
97 1.8724  -765.4861 -2009783.7406 26.8766
98 1.8825  -765.4866 -2009784.9923 25.6249
99 1.8925  -765.4870 -2009786.2175 24.3997
100 1.9025  -765.4875 -2009787.4346 23.1826
101 1.9125  -765.4880 -2009788.6452 21.9720
102 1.9226  -765.4884 -2009789.7935 20.8237
103 1.9326  -765.4889 -2009791.2244 19.3928
104 1.9426  -765.4894 -2009792.3523 18.2649
105 1.9526  -765.4898 -2009793.4345 17.1827
106 1.9627  -765.4902 -2009794.4905 16.1267
107 1.9727  -765.4906 -2009795.4845 15.1327
108 1.9827  -765.4909 -2009796.4336 14.1836
109 1.9927  -765.4913 -2009797.3423 13.2749
110 2.0028  -765.4916 -2009798.2342 12.3830
111 2.0128  -765.4919 -2009799.0629 11.5543
112 2.0228  -765.4922 -2009799.8496 10.7676
113 2.0328  -765.4925 -2009800.5980 10.0192
114 2.0429  -765.4928 -2009801.3096 9.3076
115 2.0529  -765.4930 -2009801.9857 8.6315
116 2.0629  -765.4933 -2009802.6265 7.9907
117 2.0729  -765.4935 -2009803.2240 7.3932
118 2.0830  -765.4937 -2009803.7947 6.8225
119 2.0930  -765.4941 -2009804.6878 5.9294
120 2.1030  -765.4943 -2009805.2187 5.3984
121 2.1130  -765.4945 -2009805.7146 4.9026
122 2.1231  -765.4946 -2009806.1827 4.4345
123 2.1331  -765.4948 -2009806.6141 4.0031
124 2.1431  -765.4950 -2009807.0256 3.5916
125 2.1531  -765.4951 -2009807.4221 3.1951
126 2.1632  -765.4952 -2009807.7771 2.8401
127 2.1732  -765.4954 -2009808.1063 2.5109
128 2.1832  -765.4955 -2009808.4111 2.2061
129 2.1932  -765.4956 -2009808.6949 1.9223
130 2.2033  -765.4957 -2009808.9506 1.6666
131 2.2133  -765.4958 -2009809.1911 1.4261
132 2.2233  -765.4959 -2009809.4073 1.2099
133 2.2333  -765.4959 -2009809.6069 1.0103
134 2.2434  -765.4960 -2009809.7804 0.8368
135 2.2534  -765.4961 -2009809.9408 0.6764
136 2.2634  -765.4961 -2009810.0797 0.5375
137 2.2734  -765.4962 -2009810.2042 0.4130
138 2.2835  -765.4962 -2009810.3062 0.3110
139 2.2935  -765.4962 -2009810.3970 0.2202
140 2.3035  -765.4963 -2009810.4667 0.1505
141 2.3135  -765.4963 -2009810.5271 0.0901
142 2.3236  -765.4963 -2009810.5673 0.0499
143 2.3336  -765.4963 -2009810.5992 0.0180
144 2.3436  -765.4963 -2009810.6120 0.0052
145 2.3536  -765.4963 -2009810.6172 0.0000
146 2.3637  -765.4963 -2009810.6047 0.0125
147 2.3737  -765.4963 -2009810.5851 0.0321
148 2.3837  -765.4963 -2009810.5489 0.0683
149 2.3937  -765.4963 -2009810.5064 0.1108
150 2.4038  -765.4963 -2009810.4484 0.1688
151 2.4138  -765.4962 -2009810.3846 0.2326
152 2.4238  -765.4962 -2009810.3064 0.3108
153 2.4338  -765.4962 -2009810.2230 0.3942
154 2.4439  -765.4961 -2009810.1261 0.4911
155 2.4539  -765.4961 -2009810.0298 0.5874
156 2.4639  -765.4961 -2009809.9117 0.7055
157 2.4739  -765.4960 -2009809.7964 0.8208
158 2.4840  -765.4960 -2009809.6694 0.9478
159 2.4940  -765.4959 -2009809.5348 1.0824
160 2.5040  -765.4959 -2009809.3935 1.2237
161 2.5140  -765.4958 -2009809.2457 1.3715
162 2.5241  -765.4958 -2009809.0919 1.5253
163 2.5341  -765.4957 -2009808.9324 1.6848
164 2.5441  -765.4956 -2009808.7677 1.8495
165 2.5541  -765.4956 -2009808.5981 2.0191
166 2.5642  -765.4955 -2009808.4239 2.1933
167 2.5742  -765.4954 -2009808.2454 2.3718
168 2.5842  -765.4954 -2009808.0631 2.5541
169 2.5942  -765.4953 -2009807.8772 2.7400
170 2.6043  -765.4952 -2009807.6861 2.9311
171 2.6143  -765.4951 -2009807.4961 3.1211
172 2.6243  -765.4951 -2009807.2995 3.3177
173 2.6343  -765.4950 -2009807.1013 3.5159
174 2.6444  -765.4949 -2009806.8968 3.7204
175 2.6544  -765.4948 -2009806.7053 3.9119
176 2.6644  -765.4948 -2009806.5034 4.1138
177 2.6744  -765.4947 -2009806.2997 4.3175
178 2.6845  -765.4946 -2009806.0908 4.5264
179 2.6945  -765.4945 -2009805.8868 4.7304
180 2.7045  -765.4945 -2009805.6840 4.9332
181 2.7145  -765.4944 -2009805.4754 5.1418
182 2.7246  -765.4943 -2009805.3287 5.2885
183 2.7346  -765.4948 -2009806.5127 4.1045
184 2.7446  -765.4947 -2009806.3622 4.2550
185 2.7546  -765.4947 -2009806.2125 4.4047
186 2.7647  -765.4946 -2009806.0644 4.5528
187 2.7747  -765.4945 -2009805.9187 4.6985
188 2.7847  -765.4945 -2009805.7750 4.8422
189 2.7947  -765.4944 -2009805.6285 4.9887
190 2.8048  -765.4944 -2009805.4947 5.1225
191 2.8148  -765.4943 -2009805.3536 5.2636
192 2.8248  -765.4943 -2009805.2132 5.4040
193 2.8348  -765.4942 -2009805.0745 5.5427
194 2.8449  -765.4942 -2009804.9372 5.6800
195 2.8549  -765.4941 -2009804.8012 5.8160
196 2.8649  -765.4941 -2009804.6661 5.9511
197 2.8749  -765.4940 -2009804.5319 6.0853
198 2.8850  -765.4940 -2009804.3987 6.2185
199 2.8950  -765.4939 -2009804.2664 6.3508
200 2.9050  -765.4939 -2009804.1350 6.4822
201 2.9150  -765.4938 -2009804.0047 6.6125
202 2.9251  -765.4938 -2009803.8753 6.7419
203 2.9351  -765.4937 -2009803.7470 6.8702
204 2.9451  -765.4937 -2009803.6198 6.9974
205 2.9551  -765.4936 -2009803.4938 7.1234
206 2.9652  -765.4936 -2009803.3690 7.2482
207 2.9752  -765.4935 -2009803.2456 7.3716
208 2.9852  -765.4935 -2009803.1237 7.4935
209 2.9952  -765.4934 -2009803.0035 7.6137
210 3.0053  -765.4934 -2009802.8850 7.7322
211 3.0153  -765.4933 -2009802.7685 7.8487
212 3.0253  -765.4933 -2009802.6541 7.9631
213 3.0353  -765.4933 -2009802.5420 8.0752
214 3.0454  -765.4932 -2009802.4293 8.1879
215 3.0554  -765.4932 -2009802.3262 8.2910
216 3.0654  -765.4931 -2009802.2220 8.3952
217 3.0754  -765.4931 -2009802.1179 8.4993
218 3.0855  -765.4931 -2009802.0229 8.5943
219 3.0955  -765.4930 -2009801.9278 8.6894
220 3.1055  -765.4930 -2009801.8331 8.7841
221 3.1155  -765.4930 -2009801.7479 8.8693
222 3.1256  -765.4929 -2009801.6603 8.9569
223 3.1356  -765.4929 -2009801.5814 9.0358
224 3.1456  -765.4929 -2009801.5005 9.1167
225 3.1556  -765.4928 -2009801.4280 9.1892
226 3.1657  -765.4928 -2009801.3536 9.2636
227 3.1757  -765.4928 -2009801.2874 9.3298
228 3.1857  -765.4928 -2009801.2190 9.3982
229 3.1957  -765.4927 -2009801.1587 9.4585
230 3.2058  -765.4927 -2009801.0958 9.5214
231 3.2158  -765.4927 -2009801.0407 9.5765
232 3.2258  -765.4927 -2009800.9829 9.6343
233 3.2358  -765.4926 -2009800.9325 9.6847
234 3.2459  -765.4926 -2009800.8791 9.7381
235 3.2559  -765.4926 -2009800.8329 9.7843
236 3.2659  -765.4926 -2009800.7835 9.8337
237 3.2759  -765.4926 -2009800.7412 9.8760
238 3.2860  -765.4926 -2009800.6955 9.9217
239 3.2960  -765.4925 -2009800.6568 9.9604
240 3.3060  -765.4925 -2009800.6146 10.0026
241 3.3160  -765.4925 -2009800.5798 10.0374
242 3.3261  -765.4925 -2009800.5412 10.0760
243 3.3361  -765.4925 -2009800.5104 10.1068
244 3.3461  -765.4925 -2009800.4757 10.1415
245 3.3561  -765.4925 -2009800.4493 10.1679
246 3.3662  -765.4924 -2009800.4189 10.1983
247 3.3762  -765.4924 -2009800.3974 10.2198
248 3.3862  -765.4924 -2009800.3716 10.2456
249 3.3962  -765.4924 -2009800.3555 10.2617
250 3.4063  -765.4924 -2009800.3349 10.2823
251 3.4163  -765.4924 -2009800.3248 10.2924
252 3.4263  -765.4924 -2009800.3098 10.3074
253 3.4363  -765.4924 -2009800.3062 10.3110
254 3.4464  -765.4924 -2009800.2971 10.3201
255 3.4564  -765.4924 -2009800.3004 10.3168
256 3.4664  -765.4924 -2009800.2975 10.3197
257 3.4764  -765.4924 -2009800.3078 10.3094
258 3.4865  -765.4924 -2009800.3137 10.3035
259 3.4965  -765.4924 -2009800.3264 10.2908
260 3.5065  -765.4924 -2009800.3400 10.2772
261 3.5165  -765.4924 -2009800.3473 10.2699
262 3.5266  -765.4924 -2009800.3948 10.2224
263 3.5366  -765.4924 -2009800.4182 10.1990
264 3.5466  -765.4925 -2009800.4416 10.1756
265 3.5566  -765.4925 -2009800.4694 10.1478
266 3.5667  -765.4925 -2009800.5007 10.1165
267 3.5767  -765.4925 -2009800.5329 10.0843
268 3.5867  -765.4925 -2009800.5853 10.0319
269 3.5967  -765.4925 -2009800.6285 9.9887
270 3.6068  -765.4925 -2009800.6706 9.9466
271 3.6168  -765.4926 -2009800.7317 9.8855
272 3.6268  -765.4926 -2009800.7793 9.8379
273 3.6368  -765.4926 -2009800.8733 9.7439
274 3.6469  -765.4927 -2009800.9570 9.6602
275 3.6569  -765.4927 -2009801.0762 9.5410
276 3.6669  -765.4927 -2009801.1906 9.4266
277 3.6769  -765.4928 -2009801.3282 9.2890
278 3.6870  -765.4928 -2009801.4587 9.1585
279 3.6970  -765.4929 -2009801.6063 9.0109
280 3.7070  -765.4930 -2009801.7546 8.8626
281 3.7170  -765.4930 -2009801.8952 8.7220
282 3.7271  -765.4931 -2009802.0528 8.5644
283 3.7371  -765.4931 -2009802.2104 8.4068
284 3.7471  -765.4932 -2009802.3633 8.2539
285 3.7571  -765.4932 -2009802.5099 8.1073
286 3.7672  -765.4933 -2009802.6818 7.9354
287 3.7772  -765.4934 -2009802.8454 7.7718
288 3.7872  -765.4937 -2009803.8161 6.8011
289 3.7972  -765.4938 -2009803.9866 6.6306
290 3.8073  -765.4939 -2009804.1499 6.4673
291 3.8173  -765.4939 -2009804.3068 6.3104
292 3.8273  -765.4940 -2009804.4580 6.1592
293 3.8373  -765.4940 -2009804.6053 6.0119
294 3.8474  -765.4941 -2009804.7488 5.8684
295 3.8574  -765.4941 -2009804.8849 5.7323
296 3.8674  -765.4942 -2009805.0165 5.6007
297 3.8774  -765.4943 -2009805.1663 5.4509
298 3.8875  -765.4943 -2009805.3111 5.3061
299 3.8975  -765.4944 -2009805.4625 5.1547
300 3.9075  -765.4944 -2009805.6185 4.9987
301 3.9175  -765.4945 -2009805.7718 4.8454
302 3.9276  -765.4945 -2009805.9235 4.6937
303 3.9376  -765.4946 -2009806.0735 4.5437
304 3.9476  -765.4947 -2009806.2194 4.3978
305 3.9576  -765.4947 -2009806.3628 4.2544
306 3.9677  -765.4948 -2009806.5018 4.1154
307 3.9777  -765.4948 -2009806.6395 3.9777
308 3.9877  -765.4949 -2009806.8192 3.7980
309 3.9977  -765.4949 -2009806.9516 3.6656
310 4.0078  -765.4950 -2009807.0811 3.5361
311 4.0178  -765.4950 -2009807.2095 3.4077
312 4.0278  -765.4951 -2009807.3457 3.2715
313 4.0378  -765.4951 -2009807.4629 3.1542
314 4.0479  -765.4952 -2009807.5799 3.0373
315 4.0579  -765.4952 -2009807.7125 2.9047
316 4.0679  -765.4953 -2009807.8210 2.7962
317 4.0779  -765.4953 -2009807.9252 2.6920
318 4.0880  -765.4954 -2009808.0498 2.5674
319 4.0980  -765.4954 -2009808.1469 2.4703
320 4.1080  -765.4954 -2009808.2394 2.3778
321 4.1180  -765.4955 -2009808.3244 2.2928
322 4.1281  -765.4955 -2009808.5422 2.0750
323 4.1381  -765.4956 -2009808.6644 1.9528
324 4.1481  -765.4956 -2009808.7821 1.8351
325 4.1581  -765.4957 -2009808.9207 1.6965
326 4.1682  -765.4957 -2009809.0351 1.5821
327 4.1782  -765.4958 -2009809.1571 1.4601
328 4.1882  -765.4958 -2009809.2633 1.3539
329 4.1982  -765.4959 -2009809.3615 1.2557
330 4.2083  -765.4959 -2009809.5557 1.0615
331 4.2183  -765.4960 -2009809.7237 0.8935
332 4.2283  -765.4960 -2009809.8731 0.7441
333 4.2383  -765.4961 -2009810.0059 0.6113
334 4.2484  -765.4961 -2009810.1223 0.4949
335 4.2584  -765.4962 -2009810.2220 0.3952
336 4.2684  -765.4962 -2009810.3232 0.2940
337 4.2784  -765.4962 -2009810.3870 0.2302
338 4.2885  -765.4963 -2009810.4314 0.1858
339 4.2985  -765.4963 -2009810.4552 0.1620
340 4.3085  -765.4963 -2009810.4651 0.1521
341 4.3185  -765.4963 -2009810.4565 0.1607
342 4.3286  -765.4963 -2009810.4306 0.1866
343 4.3386  -765.4962 -2009810.3879 0.2293
344 4.3486  -765.4962 -2009810.3287 0.2885
345 4.3586  -765.4962 -2009810.2534 0.3638
346 4.3687  -765.4962 -2009810.1624 0.4548
347 4.3787  -765.4961 -2009810.0559 0.5613
348 4.3887  -765.4961 -2009809.9344 0.6828
349 4.3987  -765.4960 -2009809.7983 0.8189
350 4.4088  -765.4960 -2009809.6469 0.9703
351 4.4188  -765.4959 -2009809.4819 1.1353
352 4.4288  -765.4958 -2009809.3033 1.3139
353 4.4388  -765.4958 -2009809.1127 1.5045
354 4.4489  -765.4957 -2009808.9106 1.7065
355 4.4589  -765.4956 -2009808.6909 1.9263
356 4.4689  -765.4955 -2009808.4690 2.1482
357 4.4789  -765.4954 -2009808.2272 2.3900
358 4.4890  -765.4953 -2009807.9730 2.6442
359 4.4990  -765.4952 -2009807.7203 2.8969
360 4.5090  -765.4951 -2009807.4475 3.1697
361 4.5190  -765.4950 -2009807.1635 3.4537
362 4.5291  -765.4949 -2009806.8847 3.7325
363 4.5391  -765.4948 -2009806.5855 4.0317
364 4.5491  -765.4947 -2009806.2760 4.3412
365 4.5591  -765.4946 -2009805.9583 4.6589
366 4.5692  -765.4945 -2009805.8151 4.8021
367 4.5792  -765.4944 -2009805.4856 5.1316
368 4.5892  -765.4942 -2009805.1487 5.4685
369 4.5992  -765.4941 -2009804.8093 5.8079
370 4.6093  -765.4940 -2009804.4605 6.1567
371 4.6193  -765.4939 -2009804.1058 6.5114
372 4.6293  -765.4937 -2009803.7532 6.8639
373 4.6393  -765.4936 -2009803.3900 7.2272
374 4.6494  -765.4934 -2009803.0217 7.5955
375 4.6594  -765.4933 -2009802.6495 7.9677
376 4.6694  -765.4932 -2009802.2842 8.3330
377 4.6794  -765.4930 -2009801.9072 8.7100
378 4.6895  -765.4929 -2009801.5263 9.0909
379 4.6995  -765.4927 -2009801.1430 9.4742
380 4.7095  -765.4927 -2009800.9622 9.6550
381 4.7195  -765.4925 -2009800.5897 10.0275
382 4.7296  -765.4924 -2009800.2137 10.4035
383 4.7396  -765.4922 -2009799.8389 10.7783
384 4.7496  -765.4921 -2009799.4582 11.1590
385 4.7596  -765.4919 -2009799.0746 11.5426
386 4.7697  -765.4918 -2009798.6890 11.9282
387 4.7797  -765.4916 -2009798.3081 12.3091
388 4.7897  -765.4915 -2009797.9200 12.6972
389 4.7997  -765.4913 -2009797.5297 13.0875
390 4.8098  -765.4912 -2009797.1384 13.4788
391 4.8198  -765.4911 -2009796.7539 13.8633
392 4.8298  -765.4909 -2009796.3628 14.2544
393 4.8398  -765.4908 -2009795.9707 14.6465
394 4.8499  -765.4906 -2009795.5791 15.0381
395 4.8599  -765.4905 -2009795.1989 15.4183
396 4.8699  -765.4903 -2009794.8122 15.8050
397 4.8799  -765.4902 -2009794.4261 16.1911
398 4.8900  -765.4900 -2009794.0534 16.5638
399 4.9000  -765.4899 -2009793.6751 16.9421
