 0; 	  25.3413; 	    101; 	 39.1; 	"25.34";
 1; 	 143.3936; 	    259; 	100.0; 	"143.39";
 2; 	 201.8409; 	    180; 	 69.5; 	"201.84";
 3; 	 339.5245; 	    258; 	 99.6; 	"339.52";
 4; 	 399.8670; 	    136; 	 52.5; 	"399.87";
 5; 	 438.2230; 	    258; 	 99.6; 	"438.22";
