 0; 	  24.3671; 	    276; 	 29.2; 	"24.37";
 1; 	  65.0655; 	    144; 	 15.2; 	"65.07";
 2; 	  75.0549; 	    105; 	 11.1; 	"75.05";
 3; 	  99.1244; 	    102; 	 10.8; 	"99.12";
 4; 	 121.0240; 	    943; 	100.0; 	"121.02";
 5; 	 122.0287; 	    132; 	 14.0; 	"122.03";
 6; 	 217.5473; 	    278; 	 29.5; 	"217.55";
 7; 	 315.8986; 	    106; 	 11.2; 	"315.90";
 8; 	 460.0025; 	    100; 	 10.6; 	"460.00";
 9; 	 590.4429; 	    273; 	 28.9; 	"590.44";
10; 	 693.3975; 	    266; 	 28.2; 	"693.40";
