 0; 	  38.9730; 	    267; 	 14.4; 	"38.97";
 1; 	  57.2899; 	    263; 	 14.1; 	"57.29";
 2; 	 121.0275; 	   1862; 	100.0; 	"121.03";
 3; 	 131.3178; 	    103; 	  5.5; 	"";
 4; 	 157.0581; 	    114; 	  6.1; 	"";
 5; 	 176.0539; 	    275; 	 14.8; 	"176.05";
 6; 	 238.1444; 	    277; 	 14.9; 	"238.14";
 7; 	 297.8254; 	    211; 	 11.4; 	"297.83";
 8; 	 310.4256; 	    267; 	 14.3; 	"310.43";
 9; 	 680.1510; 	    284; 	 15.2; 	"680.15";
