 0; 	  74.1197; 	    115; 	 42.8; 	"74.12";
 1; 	 121.0236; 	    205; 	 76.3; 	"121.02";
 2; 	 301.8188; 	    114; 	 42.5; 	"301.82";
 3; 	 326.1529; 	    172; 	 64.1; 	"326.15";
 4; 	 353.1224; 	    160; 	 59.4; 	"353.12";
 5; 	 399.9104; 	    225; 	 83.7; 	"399.91";
 6; 	 430.1932; 	    269; 	100.0; 	"430.19";
