 0; 	  26.4802; 	    268; 	  8.9; 	"";
 1; 	  41.0053; 	    127; 	  4.2; 	"";
 2; 	  93.0260; 	    262; 	  8.7; 	"";
 3; 	 121.0357; 	   3005; 	100.0; 	"121.04";
 4; 	 122.0390; 	    335; 	 11.2; 	"122.04";
 5; 	 140.5778; 	    259; 	  8.6; 	"";
 6; 	 149.0237; 	    338; 	 11.2; 	"149.02";
 7; 	 150.0673; 	    141; 	  4.7; 	"";
 8; 	 151.0079; 	    124; 	  4.1; 	"";
 9; 	 173.2396; 	    204; 	  6.8; 	"";
10; 	 252.9022; 	    265; 	  8.8; 	"";
11; 	 382.4608; 	    135; 	  4.5; 	"";
12; 	 530.0649; 	    263; 	  8.8; 	"";
13; 	 650.9208; 	    113; 	  3.8; 	"";
