 0; 	  25.9653; 	    274; 	 36.0; 	"25.97";
 1; 	 106.5608; 	    154; 	 20.2; 	"106.56";
 2; 	 121.0647; 	    591; 	 77.7; 	"121.06";
 3; 	 149.0199; 	    761; 	100.0; 	"149.02";
 4; 	 223.8935; 	    175; 	 23.0; 	"223.89";
 5; 	 446.7664; 	    345; 	 45.4; 	"446.77";
 6; 	 514.8232; 	    167; 	 22.0; 	"514.82";
