 0; 	  37.6719; 	    261; 	 16.7; 	"37.67";
 1; 	  65.0687; 	   1564; 	100.0; 	"65.07";
 2; 	  95.0423; 	    101; 	  6.5; 	"";
 3; 	 103.0706; 	    104; 	  6.6; 	"";
 4; 	 105.3401; 	    221; 	 14.1; 	"105.34";
 5; 	 156.2084; 	    257; 	 16.4; 	"156.21";
 6; 	 157.0555; 	    142; 	  9.1; 	"";
 7; 	 241.2185; 	    269; 	 17.2; 	"241.22";
 8; 	 246.6705; 	    277; 	 17.7; 	"246.67";
 9; 	 554.1738; 	    285; 	 18.2; 	"554.17";
