 0; 	 121.0213; 	    989; 	100.0; 	"121.02";
 1; 	 149.0085; 	    114; 	 11.6; 	"149.01";
 2; 	 188.6629; 	    271; 	 27.4; 	"188.66";
 3; 	 243.6168; 	    380; 	 38.4; 	"243.62";
 4; 	 404.0486; 	    260; 	 26.3; 	"404.05";
 5; 	 644.0498; 	    101; 	 10.2; 	"644.05";
