 0; 	  39.5519; 	    261; 	 78.5; 	"39.55";
 1; 	  92.8461; 	    259; 	 77.9; 	"92.85";
 2; 	 121.0320; 	    333; 	100.0; 	"121.03";
 3; 	 131.9040; 	    258; 	 77.6; 	"131.90";
 4; 	 140.9214; 	    262; 	 78.8; 	"140.92";
 5; 	 149.0362; 	    302; 	 90.9; 	"149.04";
 6; 	 297.7054; 	    105; 	 31.6; 	"297.71";
 7; 	 425.1911; 	    170; 	 51.2; 	"425.19";
 8; 	 447.0226; 	    150; 	 45.1; 	"447.02";
 9; 	 512.5811; 	    123; 	 37.0; 	"512.58";
10; 	 648.5700; 	    110; 	 33.0; 	"648.57";
