 0; 	  23.6747; 	    177; 	  8.6; 	"";
 1; 	  33.5732; 	    268; 	 13.1; 	"33.57";
 2; 	  51.1845; 	    128; 	  6.2; 	"";
 3; 	  65.0868; 	    114; 	  5.6; 	"";
 4; 	  67.7926; 	    165; 	  8.0; 	"";
 5; 	  93.0691; 	    143; 	  7.0; 	"";
 6; 	 121.0243; 	   2049; 	100.0; 	"121.02";
 7; 	 152.0875; 	    110; 	  5.4; 	"";
 8; 	 162.0246; 	    217; 	 10.6; 	"162.02";
 9; 	 320.2955; 	    221; 	 10.8; 	"320.30";
10; 	 573.3207; 	    270; 	 13.2; 	"573.32";
11; 	 574.6495; 	    264; 	 12.9; 	"574.65";
