 0; 	  58.7891; 	    266; 	 15.7; 	"58.79";
 1; 	 121.0204; 	   1699; 	100.0; 	"121.02";
 2; 	 137.4481; 	    107; 	  6.3; 	"";
 3; 	 149.0246; 	    103; 	  6.0; 	"";
 4; 	 164.3863; 	    159; 	  9.4; 	"";
 5; 	 348.6515; 	    257; 	 15.1; 	"348.65";
 6; 	 372.4941; 	    198; 	 11.7; 	"372.49";
 7; 	 438.1097; 	    112; 	  6.6; 	"";
 8; 	 544.5773; 	    256; 	 15.1; 	"544.58";
