 0; 	  30.6708; 	    227; 	 25.6; 	"30.67";
 1; 	 107.2762; 	    258; 	 29.1; 	"107.28";
 2; 	 121.0205; 	    887; 	100.0; 	"121.02";
 3; 	 149.0049; 	    803; 	 90.6; 	"149.00";
 4; 	 154.5714; 	    259; 	 29.2; 	"154.57";
 5; 	 177.3987; 	    265; 	 29.9; 	"177.40";
 6; 	 214.7110; 	    112; 	 12.7; 	"214.71";
 7; 	 304.7493; 	    269; 	 30.3; 	"304.75";
 8; 	 330.2259; 	    260; 	 29.3; 	"330.23";
 9; 	 352.9984; 	    131; 	 14.8; 	"353.00";
10; 	 509.1078; 	    260; 	 29.3; 	"509.11";
