0 0.9000  -1005.4985 -2639936.3296 722.1598
70 1.6018  -1005.7399 -2640570.2385 88.2510
71 1.6118  -1005.7411 -2640573.1407 85.3487
72 1.6218  -1005.7421 -2640575.9829 82.5065
73 1.6318  -1005.7432 -2640578.7670 79.7224
74 1.6419  -1005.7442 -2640581.4891 77.0003
75 1.6519  -1005.7452 -2640584.1508 74.3386
76 1.6619  -1005.7462 -2640586.7512 71.7382
77 1.6719  -1005.7472 -2640589.2904 69.1990
78 1.6820  -1005.7482 -2640591.7696 66.7199
79 1.6920  -1005.7491 -2640594.1881 64.3013
80 1.7020  -1005.7500 -2640596.5464 61.9430
81 1.7120  -1005.7508 -2640598.8455 59.6439
82 1.7221  -1005.7517 -2640601.0861 57.4033
83 1.7321  -1005.7525 -2640603.2664 55.2230
84 1.7421  -1005.7533 -2640605.3929 53.0965
85 1.7521  -1005.7541 -2640607.4601 51.0293
86 1.7622  -1005.7549 -2640609.4726 49.0168
87 1.7722  -1005.7556 -2640611.4282 47.0612
88 1.7822  -1005.7564 -2640613.3183 45.1711
89 1.7922  -1005.7571 -2640615.1774 43.3120
90 1.8023  -1005.7577 -2640616.9649 41.5245
91 1.8123  -1005.7584 -2640618.7135 39.7759
92 1.8223  -1005.7591 -2640620.4038 38.0856
93 1.8323  -1005.7597 -2640622.0427 36.4467
94 1.8424  -1005.7603 -2640623.6321 34.8573
95 1.8524  -1005.7609 -2640625.1717 33.3177
96 1.8624  -1005.7614 -2640626.6642 31.8252
97 1.8724  -1005.7620 -2640628.1039 30.3855
98 1.8825  -1005.7625 -2640629.5072 28.9822
99 1.8925  -1005.7630 -2640630.8545 27.6349
100 1.9025  -1005.7635 -2640632.1702 26.3192
101 1.9125  -1005.7640 -2640633.4358 25.0536
102 1.9226  -1005.7645 -2640634.6588 23.8307
103 1.9326  -1005.7649 -2640635.8414 22.6480
104 1.9426  -1005.7654 -2640636.9807 21.5088
105 1.9526  -1005.7658 -2640638.0850 20.4045
106 1.9627  -1005.7662 -2640639.1487 19.3407
107 1.9727  -1005.7666 -2640640.1753 18.3141
108 1.9827  -1005.7670 -2640641.1612 17.3282
109 1.9927  -1005.7673 -2640642.1185 16.3710
110 2.0028  -1005.7677 -2640643.0374 15.4520
111 2.0128  -1005.7680 -2640643.9225 14.5669
112 2.0228  -1005.7683 -2640644.7730 13.7165
113 2.0328  -1005.7687 -2640645.5921 12.8973
114 2.0429  -1005.7689 -2640646.3781 12.1114
115 2.0529  -1005.7692 -2640647.1341 11.3553
116 2.0629  -1005.7695 -2640647.8584 10.6310
117 2.0729  -1005.7698 -2640648.5061 9.9833
118 2.0830  -1005.7700 -2640649.2183 9.2711
119 2.0930  -1005.7703 -2640649.8533 8.6361
120 2.1030  -1005.7705 -2640650.4639 8.0255
121 2.1130  -1005.7707 -2640651.0444 7.4450
122 2.1231  -1005.7709 -2640651.5749 6.9146
123 2.1331  -1005.7711 -2640652.1261 6.3633
124 2.1431  -1005.7713 -2640652.6283 5.8612
125 2.1531  -1005.7715 -2640653.0782 5.4112
126 2.1632  -1005.7717 -2640653.5571 4.9323
127 2.1732  -1005.7718 -2640653.9860 4.5035
128 2.1832  -1005.7720 -2640654.3869 4.1025
129 2.1932  -1005.7721 -2640654.7729 3.7165
130 2.2033  -1005.7723 -2640655.1320 3.3574
131 2.2133  -1005.7724 -2640655.4016 3.0879
132 2.2233  -1005.7725 -2640655.7891 2.7003
133 2.2333  -1005.7726 -2640656.0850 2.4044
134 2.2434  -1005.7728 -2640656.3635 2.1259
135 2.2534  -1005.7729 -2640656.6204 1.8690
136 2.2634  -1005.7729 -2640656.8521 1.6374
137 2.2734  -1005.7730 -2640657.0796 1.4098
138 2.2835  -1005.7731 -2640657.2809 1.2085
139 2.2935  -1005.7732 -2640657.4645 1.0250
140 2.3035  -1005.7732 -2640657.6324 0.8570
141 2.3135  -1005.7733 -2640657.7821 0.7074
142 2.3236  -1005.7733 -2640657.9149 0.5745
143 2.3336  -1005.7734 -2640658.0279 0.4615
144 2.3436  -1005.7734 -2640658.1341 0.3553
145 2.3536  -1005.7735 -2640658.2197 0.2697
146 2.3637  -1005.7735 -2640658.2899 0.1995
147 2.3737  -1005.7735 -2640658.3461 0.1433
148 2.3837  -1005.7735 -2640658.3863 0.1031
149 2.3937  -1005.7735 -2640658.4141 0.0753
150 2.4038  -1005.7735 -2640658.4269 0.0625
151 2.4138  -1005.7735 -2640658.4253 0.0642
152 2.4238  -1005.7735 -2640658.4125 0.0769
153 2.4338  -1005.7735 -2640658.3855 0.1039
154 2.4439  -1005.7735 -2640658.3403 0.1491
155 2.4539  -1005.7735 -2640658.2943 0.1951
156 2.4639  -1005.7735 -2640658.2308 0.2586
157 2.4739  -1005.7734 -2640658.1490 0.3404
158 2.4840  -1005.7734 -2640658.0707 0.4188
159 2.4940  -1005.7736 -2640658.4807 0.0087
160 2.5040  -1005.7736 -2640658.4824 0.0070
161 2.5140  -1005.7736 -2640658.4750 0.0144
162 2.5241  -1005.7736 -2640658.4894 0.0000
163 2.5341  -1005.7736 -2640658.4868 0.0027
164 2.5441  -1005.7736 -2640658.4772 0.0122
165 2.5541  -1005.7736 -2640658.4791 0.0103
166 2.5642  -1005.7736 -2640658.4693 0.0202
167 2.5742  -1005.7735 -2640658.4511 0.0383
168 2.5842  -1005.7735 -2640658.4465 0.0429
169 2.5942  -1005.7735 -2640658.4305 0.0589
170 2.6043  -1005.7735 -2640658.4127 0.0767
171 2.6143  -1005.7735 -2640658.3928 0.0966
172 2.6243  -1005.7735 -2640658.3706 0.1189
173 2.6343  -1005.7735 -2640658.3465 0.1429
174 2.6444  -1005.7735 -2640658.3205 0.1690
175 2.6544  -1005.7735 -2640658.2925 0.1969
176 2.6644  -1005.7735 -2640658.2630 0.2264
177 2.6744  -1005.7735 -2640658.2318 0.2576
178 2.6845  -1005.7735 -2640658.1993 0.2901
179 2.6945  -1005.7734 -2640658.1655 0.3239
180 2.7045  -1005.7734 -2640658.1305 0.3589
181 2.7145  -1005.7734 -2640658.0944 0.3950
182 2.7246  -1005.7734 -2640658.0573 0.4321
183 2.7346  -1005.7734 -2640658.0192 0.4702
184 2.7446  -1005.7734 -2640657.9799 0.5096
185 2.7546  -1005.7734 -2640657.9396 0.5499
186 2.7647  -1005.7733 -2640657.8979 0.5915
187 2.7747  -1005.7733 -2640657.8552 0.6342
188 2.7847  -1005.7733 -2640657.8110 0.6785
189 2.7947  -1005.7733 -2640657.7654 0.7240
190 2.8048  -1005.7733 -2640657.7182 0.7712
191 2.8148  -1005.7732 -2640657.6636 0.8258
192 2.8248  -1005.7732 -2640657.6187 0.8707
193 2.8348  -1005.7732 -2640657.5651 0.9243
194 2.8449  -1005.7732 -2640657.5132 0.9762
195 2.8549  -1005.7732 -2640657.4555 1.0339
196 2.8649  -1005.7731 -2640657.4004 1.0890
197 2.8749  -1005.7731 -2640657.3422 1.1473
198 2.8850  -1005.7731 -2640657.2733 1.2161
199 2.8950  -1005.7731 -2640657.2196 1.2698
200 2.9050  -1005.7731 -2640657.1556 1.3338
201 2.9150  -1005.7730 -2640657.0918 1.3976
202 2.9251  -1005.7730 -2640657.0256 1.4638
203 2.9351  -1005.7730 -2640656.9562 1.5332
204 2.9451  -1005.7730 -2640656.8886 1.6008
205 2.9551  -1005.7729 -2640656.8173 1.6721
206 2.9652  -1005.7729 -2640656.7470 1.7424
207 2.9752  -1005.7729 -2640656.6726 1.8168
208 2.9852  -1005.7728 -2640656.6011 1.8884
209 2.9952  -1005.7728 -2640656.5263 1.9631
210 3.0053  -1005.7728 -2640656.4525 2.0369
211 3.0153  -1005.7728 -2640656.3622 2.1273
212 3.0253  -1005.7727 -2640656.2995 2.1900
213 3.0353  -1005.7727 -2640656.2221 2.2673
214 3.0454  -1005.7727 -2640656.1452 2.3442
215 3.0554  -1005.7726 -2640656.0681 2.4213
216 3.0654  -1005.7726 -2640655.9868 2.5026
217 3.0754  -1005.7726 -2640655.9118 2.5777
218 3.0855  -1005.7726 -2640655.8354 2.6540
219 3.0955  -1005.7725 -2640655.7559 2.7335
220 3.1055  -1005.7725 -2640655.6795 2.8099
221 3.1155  -1005.7725 -2640655.6035 2.8859
222 3.1256  -1005.7724 -2640655.5261 2.9633
223 3.1356  -1005.7724 -2640655.4500 3.0394
224 3.1456  -1005.7724 -2640655.3724 3.1170
225 3.1556  -1005.7723 -2640655.2969 3.1925
226 3.1657  -1005.7723 -2640655.2219 3.2675
227 3.1757  -1005.7723 -2640655.1463 3.3431
228 3.1857  -1005.7723 -2640655.0644 3.4250
229 3.1957  -1005.7722 -2640654.9949 3.4946
230 3.2058  -1005.7722 -2640654.9198 3.5697
231 3.2158  -1005.7722 -2640654.8457 3.6437
232 3.2258  -1005.7721 -2640654.7681 3.7214
233 3.2358  -1005.7721 -2640654.6959 3.7936
234 3.2459  -1005.7721 -2640654.6207 3.8688
235 3.2559  -1005.7721 -2640654.5478 3.9416
236 3.2659  -1005.7720 -2640654.4752 4.0142
237 3.2759  -1005.7720 -2640654.4021 4.0873
238 3.2860  -1005.7720 -2640654.3262 4.1633
239 3.2960  -1005.7720 -2640654.2568 4.2326
240 3.3060  -1005.7719 -2640654.1846 4.3048
241 3.3160  -1005.7719 -2640654.1152 4.3742
242 3.3261  -1005.7719 -2640654.0332 4.4563
243 3.3361  -1005.7718 -2640653.9748 4.5146
244 3.3461  -1005.7718 -2640653.9058 4.5836
245 3.3561  -1005.7718 -2640653.8383 4.6512
246 3.3662  -1005.7718 -2640653.7714 4.7180
247 3.3762  -1005.7717 -2640653.7033 4.7861
248 3.3862  -1005.7717 -2640653.6392 4.8503
249 3.3962  -1005.7717 -2640653.5735 4.9160
250 3.4063  -1005.7717 -2640653.5110 4.9784
251 3.4163  -1005.7716 -2640653.4491 5.0403
252 3.4263  -1005.7716 -2640653.3874 5.1021
253 3.4363  -1005.7716 -2640653.3260 5.1634
254 3.4464  -1005.7716 -2640653.2670 5.2224
255 3.4564  -1005.7715 -2640653.2038 5.2856
256 3.4664  -1005.7715 -2640653.1499 5.3395
257 3.4764  -1005.7715 -2640653.0929 5.3966
258 3.4865  -1005.7715 -2640653.0389 5.4505
259 3.4965  -1005.7715 -2640652.9696 5.5198
260 3.5065  -1005.7714 -2640652.9306 5.5588
261 3.5165  -1005.7714 -2640652.8784 5.6110
262 3.5266  -1005.7714 -2640652.8284 5.6610
263 3.5366  -1005.7714 -2640652.7758 5.7136
264 3.5466  -1005.7714 -2640652.7299 5.7596
265 3.5566  -1005.7714 -2640652.6825 5.8069
266 3.5667  -1005.7713 -2640652.6375 5.8519
267 3.5767  -1005.7713 -2640652.5936 5.8958
268 3.5867  -1005.7713 -2640652.5489 5.9405
269 3.5967  -1005.7713 -2640652.5087 5.9808
270 3.6068  -1005.7713 -2640652.4655 6.0239
271 3.6168  -1005.7713 -2640652.4298 6.0596
272 3.6268  -1005.7712 -2640652.3918 6.0976
273 3.6368  -1005.7712 -2640652.3580 6.1314
274 3.6469  -1005.7712 -2640652.3142 6.1752
275 3.6569  -1005.7712 -2640652.2904 6.1990
276 3.6669  -1005.7712 -2640652.2586 6.2308
277 3.6769  -1005.7712 -2640652.2296 6.2598
278 3.6870  -1005.7712 -2640652.2018 6.2877
279 3.6970  -1005.7712 -2640652.1717 6.3178
280 3.7070  -1005.7711 -2640652.1493 6.3401
281 3.7170  -1005.7711 -2640652.1255 6.3639
282 3.7271  -1005.7711 -2640652.1042 6.3852
283 3.7371  -1005.7711 -2640652.0807 6.4088
284 3.7471  -1005.7711 -2640652.0642 6.4253
285 3.7571  -1005.7711 -2640652.0458 6.4437
286 3.7672  -1005.7711 -2640652.0319 6.4575
287 3.7772  -1005.7711 -2640652.0112 6.4782
288 3.7872  -1005.7711 -2640652.0045 6.4849
289 3.7972  -1005.7711 -2640651.9932 6.4962
290 3.8073  -1005.7711 -2640651.9848 6.5046
291 3.8173  -1005.7711 -2640651.9776 6.5118
292 3.8273  -1005.7711 -2640651.9706 6.5189
293 3.8373  -1005.7711 -2640651.9674 6.5220
294 3.8474  -1005.7711 -2640651.9655 6.5239
295 3.8574  -1005.7711 -2640651.9605 6.5289
296 3.8674  -1005.7711 -2640651.9654 6.5240
297 3.8774  -1005.7711 -2640651.9677 6.5217
298 3.8875  -1005.7711 -2640651.9732 6.5162
299 3.8975  -1005.7711 -2640651.9799 6.5095
300 3.9075  -1005.7711 -2640651.9866 6.5028
301 3.9175  -1005.7711 -2640651.9978 6.4916
302 3.9276  -1005.7711 -2640651.9968 6.4926
303 3.9376  -1005.7711 -2640652.0230 6.4664
304 3.9476  -1005.7711 -2640652.0384 6.4511
305 3.9576  -1005.7711 -2640652.0564 6.4330
306 3.9677  -1005.7711 -2640652.0709 6.4186
307 3.9777  -1005.7711 -2640652.0960 6.3935
308 3.9877  -1005.7711 -2640652.1183 6.3711
309 3.9977  -1005.7711 -2640652.1438 6.3456
310 4.0078  -1005.7712 -2640652.1672 6.3223
311 4.0178  -1005.7712 -2640652.1980 6.2914
312 4.0278  -1005.7712 -2640652.2264 6.2631
313 4.0378  -1005.7712 -2640652.2605 6.2289
314 4.0479  -1005.7712 -2640652.2934 6.1960
315 4.0579  -1005.7712 -2640652.3293 6.1601
316 4.0679  -1005.7712 -2640652.3657 6.1237
317 4.0779  -1005.7712 -2640652.4053 6.0841
318 4.0880  -1005.7713 -2640652.4411 6.0483
319 4.0980  -1005.7713 -2640652.4876 6.0018
320 4.1080  -1005.7713 -2640652.5308 5.9587
321 4.1180  -1005.7713 -2640652.5775 5.9119
322 4.1281  -1005.7713 -2640652.6229 5.8665
323 4.1381  -1005.7713 -2640652.6733 5.8161
324 4.1481  -1005.7714 -2640652.7228 5.7666
325 4.1581  -1005.7714 -2640652.7751 5.7143
326 4.1682  -1005.7714 -2640652.8214 5.6681
327 4.1782  -1005.7714 -2640652.8823 5.6071
328 4.1882  -1005.7714 -2640652.9379 5.5515
329 4.1982  -1005.7715 -2640652.9955 5.4939
330 4.2083  -1005.7715 -2640653.0535 5.4360
331 4.2183  -1005.7715 -2640653.1041 5.3853
332 4.2283  -1005.7715 -2640653.1733 5.3162
333 4.2383  -1005.7716 -2640653.2345 5.2549
334 4.2484  -1005.7716 -2640653.2792 5.2102
335 4.2584  -1005.7716 -2640653.3604 5.1290
336 4.2684  -1005.7716 -2640653.4243 5.0651
337 4.2784  -1005.7717 -2640653.4899 4.9996
338 4.2885  -1005.7717 -2640653.5553 4.9341
339 4.2985  -1005.7717 -2640653.5986 4.8908
340 4.3085  -1005.7717 -2640653.6893 4.8001
341 4.3185  -1005.7718 -2640653.7572 4.7322
342 4.3286  -1005.7718 -2640653.8268 4.6626
343 4.3386  -1005.7718 -2640653.8962 4.5932
344 4.3486  -1005.7718 -2640653.9673 4.5221
345 4.3586  -1005.7719 -2640654.0384 4.4510
346 4.3687  -1005.7719 -2640654.1112 4.3782
347 4.3787  -1005.7719 -2640654.1839 4.3055
348 4.3887  -1005.7719 -2640654.2330 4.2564
349 4.3987  -1005.7720 -2640654.3329 4.1566
350 4.4088  -1005.7720 -2640654.4082 4.0813
351 4.4188  -1005.7720 -2640654.4818 4.0076
352 4.4288  -1005.7721 -2640654.5622 3.9272
353 4.4388  -1005.7721 -2640654.6390 3.8504
354 4.4489  -1005.7721 -2640654.7180 3.7714
355 4.4589  -1005.7722 -2640654.7968 3.6927
356 4.4689  -1005.7722 -2640654.8750 3.6144
357 4.4789  -1005.7722 -2640654.9551 3.5343
358 4.4890  -1005.7722 -2640655.0348 3.4546
359 4.4990  -1005.7723 -2640655.1133 3.3762
360 4.5090  -1005.7723 -2640655.1948 3.2947
361 4.5190  -1005.7723 -2640655.2740 3.2154
362 4.5291  -1005.7724 -2640655.3547 3.1347
363 4.5391  -1005.7724 -2640655.4221 3.0673
364 4.5491  -1005.7724 -2640655.5142 2.9753
365 4.5591  -1005.7725 -2640655.5935 2.8959
366 4.5692  -1005.7725 -2640655.6749 2.8145
367 4.5792  -1005.7725 -2640655.7538 2.7357
368 4.5892  -1005.7726 -2640655.8339 2.6555
369 4.5992  -1005.7726 -2640655.9054 2.5841
370 4.6093  -1005.7726 -2640655.9911 2.4983
371 4.6193  -1005.7726 -2640656.0652 2.4242
372 4.6293  -1005.7727 -2640656.1493 2.3401
373 4.6393  -1005.7727 -2640656.2209 2.2686
374 4.6494  -1005.7727 -2640656.3043 2.1851
375 4.6594  -1005.7728 -2640656.3767 2.1127
376 4.6694  -1005.7728 -2640656.4565 2.0329
377 4.6794  -1005.7728 -2640656.5271 1.9623
378 4.6895  -1005.7728 -2640656.6053 1.8841
379 4.6995  -1005.7729 -2640656.6739 1.8156
380 4.7095  -1005.7729 -2640656.7499 1.7396
381 4.7195  -1005.7729 -2640656.8162 1.6732
382 4.7296  -1005.7730 -2640656.8896 1.5998
383 4.7396  -1005.7730 -2640656.9535 1.5360
384 4.7496  -1005.7730 -2640657.0240 1.4654
385 4.7596  -1005.7730 -2640657.0852 1.4042
386 4.7697  -1005.7731 -2640657.1526 1.3368
387 4.7797  -1005.7731 -2640657.2111 1.2784
388 4.7897  -1005.7731 -2640657.2753 1.2142
389 4.7997  -1005.7731 -2640657.3313 1.1582
390 4.8098  -1005.7731 -2640657.3919 1.0976
391 4.8198  -1005.7732 -2640657.4459 1.0435
392 4.8298  -1005.7732 -2640657.5023 0.9871
393 4.8398  -1005.7732 -2640657.5521 0.9373
394 4.8499  -1005.7732 -2640657.6066 0.8828
395 4.8599  -1005.7732 -2640657.6563 0.8331
396 4.8699  -1005.7733 -2640657.7049 0.7845
397 4.8799  -1005.7733 -2640657.7519 0.7376
398 4.8900  -1005.7733 -2640657.7973 0.6921
399 4.9000  -1005.7733 -2640657.8067 0.6827
