 0; 	  51.0230; 	   1198; 	  0.2; 	"";
 1; 	  75.0228; 	   1109; 	  0.2; 	"";
 2; 	  77.0395; 	   7373; 	  1.2; 	"";
 3; 	  78.0420; 	    905; 	  0.2; 	"";
 4; 	 101.0385; 	   1903; 	  0.3; 	"";
 5; 	 126.0460; 	   2688; 	  0.4; 	"";
 6; 	 127.0540; 	 600435; 	100.0; 	"127.05";
 7; 	 127.1882; 	    634; 	  0.1; 	"";
 8; 	 128.0574; 	 102047; 	 17.0; 	"128.06";
 9; 	 129.0601; 	   4280; 	  0.7; 	"";
10; 	 130.0640; 	    817; 	  0.1; 	"";
11; 	 155.0589; 	  30312; 	  5.0; 	"";
12; 	 156.0638; 	   4475; 	  0.7; 	"";
13; 	 158.0596; 	    834; 	  0.1; 	"";
4.6931
