 0; 	  51.0220; 	   1931; 	  0.2; 	"";
 1; 	  75.0230; 	    862; 	  0.1; 	"";
 2; 	  77.0389; 	  10518; 	  1.2; 	"";
 3; 	  78.0436; 	   1234; 	  0.1; 	"";
 4; 	 101.0374; 	   2952; 	  0.3; 	"";
 5; 	 103.0535; 	    852; 	  0.1; 	"";
 6; 	 126.0451; 	   4264; 	  0.5; 	"";
 7; 	 127.0538; 	 863777; 	100.0; 	"127.05";
 8; 	 128.0573; 	 151943; 	 17.6; 	"128.06";
 9; 	 129.0597; 	   6073; 	  0.7; 	"";
10; 	 130.0649; 	    871; 	  0.1; 	"";
11; 	 131.0487; 	    851; 	  0.1; 	"";
12; 	 145.0636; 	    645; 	  0.1; 	"";
13; 	 155.0595; 	  47710; 	  5.5; 	"";
14; 	 156.0630; 	   7309; 	  0.8; 	"";
15; 	 158.0604; 	   2049; 	  0.2; 	"";
16; 	 159.0465; 	    523; 	  0.1; 	"";
5.2149
