 0; 	  48.0896; 	    267; 	  1.3; 	"";
 1; 	  74.0913; 	    100; 	  0.5; 	"";
 2; 	  77.0376; 	    868; 	  4.2; 	"";
 3; 	  88.6928; 	    118; 	  0.6; 	"";
 4; 	 107.0493; 	   8579; 	 41.5; 	"107.05";
 5; 	 108.0452; 	    111; 	  0.5; 	"";
 6; 	 135.0570; 	  20665; 	100.0; 	"135.06";
 7; 	 136.0634; 	   1138; 	  5.5; 	"";
 8; 	 231.2542; 	    212; 	  1.0; 	"";
 9; 	 234.2307; 	    102; 	  0.5; 	"";
10; 	 244.8217; 	    257; 	  1.2; 	"";
11; 	 293.8244; 	    274; 	  1.3; 	"";
12; 	 413.2685; 	    165; 	  0.8; 	"";
13; 	 417.1679; 	   3152; 	 15.3; 	"417.17";
14; 	 418.1622; 	    862; 	  4.2; 	"";
15; 	 419.0613; 	  12637; 	 61.2; 	"419.06";
16; 	 420.0584; 	   1741; 	  8.4; 	"";
17; 	 421.0524; 	    755; 	  3.7; 	"";
18; 	 631.2309; 	    182; 	  0.9; 	"";
