 0; 	  21.4350; 	    228; 	 82.1; 	"21.43";
 1; 	 100.3692; 	    110; 	 39.5; 	"100.37";
 2; 	 147.0961; 	    119; 	 42.6; 	"147.10";
 3; 	 263.4012; 	    123; 	 44.2; 	"263.40";
 4; 	 356.9104; 	    277; 	 99.6; 	"356.91";
 5; 	 405.2702; 	    256; 	 92.0; 	"405.27";
 6; 	 418.1724; 	    278; 	100.0; 	"418.17";
 7; 	 590.4653; 	    146; 	 52.4; 	"590.47";
