 0; 	  34.3719; 	    270; 	 95.5; 	"34.37";
 1; 	  77.1013; 	    104; 	 36.8; 	"77.10";
 2; 	  95.0426; 	    140; 	 49.3; 	"95.04";
 3; 	 121.3646; 	    250; 	 88.4; 	"121.36";
 4; 	 212.4875; 	    127; 	 44.8; 	"212.49";
 5; 	 628.7620; 	    283; 	100.0; 	"628.76";
