 0; 	  33.4124; 	    112; 	  0.8; 	"";
 1; 	  39.0261; 	    121; 	  0.8; 	"";
 2; 	  51.0218; 	    135; 	  0.9; 	"";
 3; 	  54.9744; 	    262; 	  1.8; 	"";
 4; 	  63.0187; 	    102; 	  0.7; 	"";
 5; 	  64.0301; 	    103; 	  0.7; 	"";
 6; 	  64.1134; 	    177; 	  1.2; 	"";
 7; 	  77.0395; 	  14729; 	100.0; 	"77.04";
 8; 	  77.1275; 	   3216; 	 21.8; 	"77.13";
 9; 	  78.0422; 	    554; 	  3.8; 	"";
10; 	  78.1285; 	    176; 	  1.2; 	"";
11; 	  79.0545; 	    579; 	  3.9; 	"";
12; 	  79.1407; 	    237; 	  1.6; 	"";
13; 	  92.0265; 	   5482; 	 37.2; 	"92.03";
14; 	  92.1202; 	    112; 	  0.8; 	"";
15; 	  93.0312; 	    110; 	  0.7; 	"";
16; 	  97.4526; 	    110; 	  0.7; 	"";
17; 	 107.0505; 	   9195; 	 62.4; 	"107.05";
18; 	 108.0519; 	    397; 	  2.7; 	"";
19; 	 206.8890; 	    258; 	  1.8; 	"";
20; 	 436.9804; 	    229; 	  1.6; 	"";
21; 	 512.0821; 	    276; 	  1.9; 	"";
22; 	 531.2528; 	    222; 	  1.5; 	"";
23; 	 679.1393; 	    280; 	  1.9; 	"";
