 0; 	  32.6196; 	    284; 	100.0; 	"32.62";
 1; 	  32.6659; 	    226; 	 79.7; 	"32.67";
 2; 	  35.0605; 	    177; 	 62.4; 	"35.06";
 3; 	  40.5104; 	    119; 	 41.9; 	"40.51";
 4; 	 124.4660; 	    251; 	 88.4; 	"124.47";
 5; 	 152.5959; 	    258; 	 90.9; 	"152.60";
 6; 	 167.5627; 	    251; 	 88.2; 	"167.56";
 7; 	 179.8177; 	    174; 	 61.2; 	"179.82";
 8; 	 185.2161; 	    257; 	 90.5; 	"185.22";
 9; 	 257.7013; 	    116; 	 40.9; 	"257.70";
10; 	 583.4323; 	    258; 	 90.8; 	"583.43";
