 0; 	  23.5431; 	    270; 	  1.4; 	"";
 1; 	  63.0077; 	    255; 	  1.3; 	"";
 2; 	  77.0411; 	    382; 	  2.0; 	"";
 3; 	 107.0502; 	   6467; 	 33.9; 	"107.05";
 4; 	 109.0497; 	    107; 	  0.6; 	"";
 5; 	 135.0566; 	  19082; 	100.0; 	"135.06";
 6; 	 136.0545; 	   1167; 	  6.1; 	"";
 7; 	 146.8841; 	    144; 	  0.8; 	"";
 8; 	 191.7399; 	    261; 	  1.4; 	"";
 9; 	 224.4322; 	    261; 	  1.4; 	"";
10; 	 253.4940; 	    130; 	  0.7; 	"";
11; 	 417.2547; 	   2848; 	 14.9; 	"417.25";
12; 	 418.1677; 	    105; 	  0.6; 	"";
13; 	 419.1753; 	   6962; 	 36.5; 	"419.18";
14; 	 419.7865; 	   1043; 	  5.5; 	"";
15; 	 421.0477; 	    122; 	  0.6; 	"";
16; 	 561.6568; 	    262; 	  1.4; 	"";
17; 	 618.3599; 	    274; 	  1.4; 	"";
