 0; 	  23.2609; 	    105; 	 42.3; 	"23.26";
 1; 	 201.0744; 	    247; 	100.0; 	"201.07";
 2; 	 216.9229; 	    190; 	 76.7; 	"216.92";
 3; 	 694.2221; 	    246; 	 99.3; 	"694.22";
