 0; 	  60.1705; 	    180; 	 63.6; 	"60.17";
 1; 	  61.1255; 	    264; 	 92.9; 	"61.13";
 2; 	  99.5600; 	    150; 	 52.9; 	"99.56";
 3; 	 141.1024; 	    105; 	 37.0; 	"141.10";
 4; 	 167.6837; 	    273; 	 96.2; 	"167.68";
 5; 	 563.6457; 	    230; 	 80.9; 	"563.65";
 6; 	 574.1389; 	    284; 	100.0; 	"574.14";
