 0; 	  74.0928; 	  83230; 	 15.7; 	"74.09";
 1; 	  75.0217; 	   2311; 	  0.4; 	"";
 2; 	  76.0299; 	   6771; 	  1.3; 	"";
 3; 	 154.9439; 	 379540; 	 71.6; 	"154.94";
 4; 	 155.9489; 	  30496; 	  5.8; 	"";
 5; 	 156.9417; 	 529827; 	100.0; 	"156.94";
 6; 	 157.9475; 	  26078; 	  4.9; 	"";
 7; 	 182.9531; 	  34641; 	  6.5; 	"";
 8; 	 183.9546; 	   1092; 	  0.2; 	"";
 9; 	 184.9507; 	  54663; 	 10.3; 	"184.95";
10; 	 185.9566; 	    555; 	  0.1; 	"";
