 0; 	  73.9962; 	   7656; 	  2.2; 	"";
 1; 	  74.0790; 	  51755; 	 14.7; 	"74.08";
 2; 	  75.0089; 	   1923; 	  0.5; 	"";
 3; 	  76.0169; 	   1682; 	  0.5; 	"";
 4; 	 154.9326; 	 253778; 	 72.0; 	"154.93";
 5; 	 155.9354; 	  18216; 	  5.2; 	"";
 6; 	 156.9298; 	 352698; 	100.0; 	"156.93";
 7; 	 157.9332; 	  17932; 	  5.1; 	"";
 8; 	 182.9379; 	 102934; 	 29.2; 	"182.94";
 9; 	 183.1390; 	  22373; 	  6.3; 	"";
10; 	 183.9406; 	   5761; 	  1.6; 	"";
11; 	 184.9359; 	 159150; 	 45.1; 	"184.94";
12; 	 185.1426; 	   3456; 	  1.0; 	"";
13; 	 185.9373; 	   6974; 	  2.0; 	"";
29.8770
