 0; 	  50.0087; 	    967; 	  0.2; 	"";
 1; 	  74.0945; 	  75240; 	 12.7; 	"74.09";
 2; 	  75.0164; 	   2568; 	  0.4; 	"";
 3; 	  75.0930; 	   1064; 	  0.2; 	"";
 4; 	  76.0235; 	   5579; 	  0.9; 	"";
 5; 	 154.9447; 	 413987; 	 69.8; 	"154.94";
 6; 	 155.9420; 	  35964; 	  6.1; 	"";
 7; 	 156.9441; 	 593291; 	100.0; 	"156.94";
 8; 	 157.9408; 	  30778; 	  5.2; 	"";
 9; 	 182.9447; 	  84327; 	 14.2; 	"182.94";
10; 	 183.1593; 	   3324; 	  0.6; 	"";
11; 	 183.9492; 	   4751; 	  0.8; 	"";
12; 	 184.9428; 	 133169; 	 22.4; 	"184.94";
13; 	 185.9467; 	   2941; 	  0.5; 	"";
83.5361
