 0; 	  74.0908; 	  68344; 	 16.8; 	"74.09";
 1; 	  75.0146; 	   1786; 	  0.4; 	"";
 2; 	  76.0225; 	   3028; 	  0.7; 	"";
 3; 	 154.9423; 	 290863; 	 71.5; 	"154.94";
 4; 	 155.9414; 	  23347; 	  5.7; 	"";
 5; 	 156.9403; 	 406993; 	100.0; 	"156.94";
 6; 	 157.9396; 	  20712; 	  5.1; 	"";
 7; 	 182.9442; 	 106250; 	 26.1; 	"182.94";
 8; 	 183.1544; 	   9616; 	  2.4; 	"";
 9; 	 183.9462; 	   7775; 	  1.9; 	"";
10; 	 184.9421; 	 154929; 	 38.1; 	"184.94";
11; 	 185.1506; 	   1615; 	  0.4; 	"";
12; 	 185.9445; 	   5689; 	  1.4; 	"";
25.9661
