00.00; 30.9372;
00.10; 29.8770;
00.25; 27.9619;
00.50; 25.9661;
00.75; 23.2234;
01.00; 21.4917;
01.50; 16.4639;
02.00; 13.7184;
03.00; 7.9144;
04.00; 4.9482;
10.00; 0.0580;
20.00; 0.0000;
40.00; 0.0000;
