 0; 	  74.0924; 	  83119; 	 14.3; 	"74.09";
 1; 	  75.0128; 	   5295; 	  0.9; 	"";
 2; 	  76.0208; 	   8988; 	  1.5; 	"";
 3; 	 154.9437; 	 409026; 	 70.5; 	"154.94";
 4; 	 155.9392; 	  33268; 	  5.7; 	"";
 5; 	 156.9404; 	 580082; 	100.0; 	"156.94";
 6; 	 157.9388; 	  28888; 	  5.0; 	"";
 7; 	 182.9428; 	  23247; 	  4.0; 	"";
 8; 	 184.9407; 	  36037; 	  6.2; 	"";
 9; 	 185.9420; 	    512; 	  0.1; 	"";
4.9482
