 0; 	  74.0906; 	  66323; 	 17.5; 	"74.09";
 1; 	  75.0135; 	   1442; 	  0.4; 	"";
 2; 	  75.0914; 	    573; 	  0.2; 	"";
 3; 	  76.0220; 	   2882; 	  0.8; 	"";
 4; 	 154.9370; 	 268704; 	 70.8; 	"154.94";
 5; 	 155.9408; 	  21421; 	  5.6; 	"";
 6; 	 156.9353; 	 379687; 	100.0; 	"156.94";
 7; 	 157.9384; 	  17871; 	  4.7; 	"";
 8; 	 182.9437; 	 109155; 	 28.7; 	"182.94";
 9; 	 183.1528; 	  12561; 	  3.3; 	"";
10; 	 183.9457; 	   5187; 	  1.4; 	"";
11; 	 184.9407; 	 158138; 	 41.6; 	"184.94";
12; 	 185.1511; 	   3698; 	  1.0; 	"";
13; 	 185.9446; 	   5833; 	  1.5; 	"";
72.0381
