 0; 	  50.0133; 	   9144; 	  2.6; 	"";
 1; 	  74.0125; 	   1724; 	  0.5; 	"";
 2; 	  74.0908; 	  66911; 	 19.1; 	"74.09";
 3; 	  75.0209; 	  36103; 	 10.3; 	"75.02";
 4; 	  75.0974; 	 102483; 	 29.3; 	"75.10";
 5; 	  76.0232; 	 246630; 	 70.5; 	"76.02";
 6; 	  76.1056; 	    550; 	  0.2; 	"";
 7; 	  77.0316; 	  11495; 	  3.3; 	"";
 8; 	  79.0184; 	    866; 	  0.2; 	"";
 9; 	  84.9559; 	   1832; 	  0.5; 	"";
10; 	 130.9271; 	   1802; 	  0.5; 	"";
11; 	 154.9451; 	 242959; 	 69.4; 	"154.95";
12; 	 155.9482; 	  18278; 	  5.2; 	"";
13; 	 156.9386; 	 350037; 	100.0; 	"156.94";
14; 	 157.9461; 	  14436; 	  4.1; 	"";
