 0; 	  39.0248; 	  15960; 	 27.9; 	"39.02";
 1; 	  40.0251; 	    748; 	  1.3; 	"";
 2; 	  44.9982; 	    883; 	  1.5; 	"";
 3; 	  50.0152; 	   1193; 	  2.1; 	"";
 4; 	  51.0248; 	  42711; 	 74.8; 	"51.02";
 5; 	  52.0222; 	   3841; 	  6.7; 	"";
 6; 	  53.0042; 	  57119; 	100.0; 	"53.00";
 7; 	  53.0664; 	    756; 	  1.3; 	"";
 8; 	  54.0059; 	   1535; 	  2.7; 	"";
 9; 	  63.0253; 	  22539; 	 39.5; 	"63.03";
10; 	  64.0326; 	  42334; 	 74.1; 	"64.03";
11; 	  65.0356; 	   1812; 	  3.2; 	"";
12; 	  68.9818; 	   7531; 	 13.2; 	"68.98";
13; 	  76.0192; 	    832; 	  1.5; 	"";
14; 	  92.0277; 	  11105; 	 19.4; 	"92.03";
15; 	  94.0309; 	   1428; 	  2.5; 	"";
100.0000
