 0; 	  39.0235; 	  19834; 	 39.5; 	"39.02";
 1; 	  51.0241; 	  50186; 	100.0; 	"51.02";
 2; 	  52.0207; 	   3215; 	  6.4; 	"";
 3; 	  53.0030; 	  26505; 	 52.8; 	"53.00";
 4; 	  63.0229; 	   1855; 	  3.7; 	"";
 5; 	  64.0315; 	  12546; 	 25.0; 	"64.03";
 6; 	  65.0356; 	    522; 	  1.0; 	"";
 7; 	  66.0356; 	    728; 	  1.4; 	"";
 8; 	  74.0981; 	    757; 	  1.5; 	"";
 9; 	  78.0347; 	   5440; 	 10.8; 	"78.03";
10; 	  92.0259; 	  44640; 	 88.9; 	"92.03";
11; 	  93.0281; 	   1380; 	  2.7; 	"";
12; 	  94.0294; 	  28804; 	 57.4; 	"94.03";
13; 	 110.0104; 	  12993; 	 25.9; 	"110.01";
