 0; 	  39.0235; 	   1559; 	  0.5; 	"";
 1; 	  51.0235; 	   7251; 	  2.3; 	"";
 2; 	  63.0237; 	   6168; 	  2.0; 	"";
 3; 	  64.0312; 	  14384; 	  4.6; 	"";
 4; 	  65.0362; 	    971; 	  0.3; 	"";
 5; 	  77.0525; 	 223061; 	 72.1; 	"77.05";
 6; 	  78.0416; 	  21410; 	  6.9; 	"";
 7; 	  79.0541; 	  16784; 	  5.4; 	"";
 8; 	  80.0593; 	   1586; 	  0.5; 	"";
 9; 	  92.0382; 	  92391; 	 29.9; 	"92.04";
10; 	  93.0292; 	   8444; 	  2.7; 	"";
11; 	 107.0624; 	 309430; 	100.0; 	"107.06";
12; 	 108.0527; 	  30506; 	  9.9; 	"";
13; 	 109.0559; 	   1705; 	  0.6; 	"";
14; 	 135.0551; 	 101694; 	 32.9; 	"135.06";
15; 	 136.0594; 	   8992; 	  2.9; 	"";
16; 	 137.0615; 	    749; 	  0.2; 	"";
86.8449
