 0; 	  39.0245; 	   2027; 	  0.6; 	"";
 1; 	  51.0241; 	   8149; 	  2.3; 	"";
 2; 	  53.0385; 	    536; 	  0.2; 	"";
 3; 	  63.0241; 	   6943; 	  2.0; 	"";
 4; 	  64.0318; 	  19850; 	  5.7; 	"";
 5; 	  65.0356; 	    878; 	  0.3; 	"";
 6; 	  77.0387; 	 266897; 	 76.3; 	"77.04";
 7; 	  78.0434; 	  27070; 	  7.7; 	"";
 8; 	  79.0558; 	  22152; 	  6.3; 	"";
 9; 	  80.0580; 	   1218; 	  0.3; 	"";
10; 	  92.0261; 	 117869; 	 33.7; 	"92.03";
11; 	  93.0300; 	  10705; 	  3.1; 	"";
12; 	  94.0338; 	    631; 	  0.2; 	"";
13; 	 107.0497; 	 349976; 	100.0; 	"107.05";
14; 	 108.0535; 	  33790; 	  9.7; 	"";
15; 	 109.0551; 	   1893; 	  0.5; 	"";
16; 	 135.0538; 	  79896; 	 22.8; 	"135.05";
17; 	 136.0584; 	   6671; 	  1.9; 	"";
18; 	 137.0651; 	    828; 	  0.2; 	"";
9.1228
