00.00; 14.0174;
00.10; 13.1551;
00.25; 12.4504;
00.50; 13.1919;
00.75; 11.6529;
01.00; 10.4616;
01.50; 9.1228;
02.00; 6.8038;
03.00; 4.1539;
04.00; 1.2278;
10.00; 0.0697;
20.00; 0.0000;
40.00; 0.0000;
