 0; 	  39.0237; 	   1448; 	  0.4; 	"";
 1; 	  51.0235; 	   9319; 	  2.7; 	"";
 2; 	  63.0236; 	   7991; 	  2.3; 	"";
 3; 	  64.0313; 	  18977; 	  5.4; 	"";
 4; 	  65.0352; 	   1385; 	  0.4; 	"";
 5; 	  77.0398; 	 271524; 	 77.6; 	"77.04";
 6; 	  78.0418; 	  24843; 	  7.1; 	"";
 7; 	  79.0552; 	  18938; 	  5.4; 	"";
 8; 	  80.0576; 	   2260; 	  0.6; 	"";
 9; 	  92.0265; 	 113961; 	 32.6; 	"92.03";
10; 	  93.0293; 	  10261; 	  2.9; 	"";
11; 	 107.0498; 	 349757; 	100.0; 	"107.05";
12; 	 108.0531; 	  35272; 	 10.1; 	"108.05";
13; 	 109.0546; 	   1707; 	  0.5; 	"";
14; 	 135.0556; 	 103384; 	 29.6; 	"135.06";
15; 	 136.0577; 	  10079; 	  2.9; 	"";
16; 	 137.0671; 	    978; 	  0.3; 	"";
