 0; 	  86.0422; 	    275; 	  0.2; 	"";
 1; 	  87.0403; 	   1248; 	  0.7; 	"";
 2; 	  89.0591; 	    204; 	  0.1; 	"";
 3; 	 119.0783; 	    410; 	  0.2; 	"";
 4; 	 148.9944; 	 169967; 	100.0; 	"148.99";
 5; 	 149.9965; 	   3192; 	  1.9; 	"";
 6; 	 150.9918; 	   7918; 	  4.7; 	"";
 7; 	 298.9582; 	   1797; 	  1.1; 	"";
 8; 	 315.9812; 	    300; 	  0.2; 	"";
 9; 	 320.9403; 	   1535; 	  0.9; 	"";
10; 	 336.9130; 	   1218; 	  0.7; 	"";
11; 	 360.8783; 	    212; 	  0.1; 	"";
12; 	 645.0929; 	  17144; 	 10.1; 	"645.09";
13; 	 646.0955; 	   5231; 	  3.1; 	"";
14; 	 647.0913; 	   2475; 	  1.5; 	"";
15; 	 648.0992; 	    669; 	  0.4; 	"";
16; 	 690.0747; 	   5453; 	  3.2; 	"";
17; 	 691.0776; 	   1554; 	  0.9; 	"";
18; 	 692.0766; 	    792; 	  0.5; 	"";
19; 	 693.0734; 	    279; 	  0.2; 	"";
20; 	 806.0087; 	   5349; 	  3.1; 	"";
21; 	 807.0094; 	    973; 	  0.6; 	"";
22; 	 955.9822; 	   3643; 	  2.1; 	"";
23; 	 956.9825; 	    706; 	  0.4; 	"";
24; 	 957.9814; 	   1253; 	  0.7; 	"";
25; 	 958.9864; 	    355; 	  0.2; 	"";
26; 	 982.9981; 	   8491; 	  5.0; 	"";
27; 	 984.0077; 	   2003; 	  1.2; 	"";
28; 	 985.0143; 	    446; 	  0.3; 	"";
29; 	 999.9341; 	    356; 	  0.2; 	"";
30; 	1001.9352; 	    422; 	  0.2; 	"";
31; 	1007.0174; 	  14049; 	  8.3; 	"";
32; 	1008.2758; 	   2890; 	  1.7; 	"";
33; 	1010.0211; 	    400; 	  0.2; 	"";
34; 	1033.9881; 	    472; 	  0.3; 	"";
35; 	1141.1706; 	   4350; 	  2.6; 	"";
36; 	1142.3348; 	   1176; 	  0.7; 	"";
37; 	1144.1693; 	    353; 	  0.2; 	"";
38; 	1186.1504; 	    331; 	  0.2; 	"";
39; 	1637.2267; 	    333; 	  0.2; 	"";
