 0; 	  41.9858; 	    353; 	  0.4; 	"";
 1; 	  45.9803; 	   1360; 	  1.6; 	"";
 2; 	  61.9771; 	  86430; 	100.0; 	"61.98";
 3; 	  62.9764; 	    453; 	  0.5; 	"";
 4; 	  63.9810; 	    958; 	  1.1; 	"";
 5; 	  68.9846; 	    223; 	  0.3; 	"";
 6; 	  75.0164; 	   1319; 	  1.5; 	"";
 7; 	  80.0184; 	    482; 	  0.6; 	"";
 8; 	  86.9968; 	    239; 	  0.3; 	"";
 9; 	  91.0130; 	    332; 	  0.4; 	"";
10; 	  92.0212; 	  20606; 	 23.8; 	"92.02";
11; 	  92.1368; 	    213; 	  0.2; 	"";
12; 	  93.0250; 	   1454; 	  1.7; 	"";
13; 	  95.0079; 	   1671; 	  1.9; 	"";
14; 	 106.0036; 	    301; 	  0.3; 	"";
15; 	 108.0195; 	  11479; 	 13.3; 	"108.02";
16; 	 109.0227; 	    795; 	  0.9; 	"";
17; 	 112.9856; 	   1487; 	  1.7; 	"";
18; 	 119.0141; 	   6352; 	  7.3; 	"";
19; 	 120.0217; 	    659; 	  0.8; 	"";
20; 	 121.0193; 	    251; 	  0.3; 	"";
21; 	 123.0093; 	   1243; 	  1.4; 	"";
22; 	 124.0179; 	    409; 	  0.5; 	"";
23; 	 124.9863; 	  43920; 	 50.8; 	"124.99";
24; 	 125.9882; 	    555; 	  0.6; 	"";
25; 	 126.9916; 	    454; 	  0.5; 	"";
26; 	 136.0215; 	  14350; 	 16.6; 	"136.02";
27; 	 137.0267; 	   2369; 	  2.7; 	"";
28; 	 138.0255; 	  12562; 	 14.5; 	"138.03";
29; 	 139.0306; 	    887; 	  1.0; 	"";
30; 	 146.9740; 	   2405; 	  2.8; 	"";
31; 	 148.9624; 	    809; 	  0.9; 	"";
32; 	 151.0160; 	    357; 	  0.4; 	"";
33; 	 152.0202; 	   1553; 	  1.8; 	"";
34; 	 164.0353; 	    624; 	  0.7; 	"";
35; 	 175.9981; 	    261; 	  0.3; 	"";
36; 	 182.0285; 	  11184; 	 12.9; 	"182.03";
37; 	 183.0326; 	   1398; 	  1.6; 	"";
38; 	 195.0704; 	    253; 	  0.3; 	"";
39; 	 199.0351; 	   1030; 	  1.2; 	"";
40; 	 200.0461; 	    275; 	  0.3; 	"";
41; 	 210.0448; 	  16500; 	 19.1; 	"210.04";
42; 	 211.0474; 	   1178; 	  1.4; 	"";
43; 	 212.0721; 	    434; 	  0.5; 	"";
44; 	 225.9600; 	   1547; 	  1.8; 	"";
45; 	 227.0532; 	  12930; 	 15.0; 	"227.05";
46; 	 228.0710; 	   2636; 	  3.1; 	"";
47; 	 229.0780; 	    410; 	  0.5; 	"";
48; 	 239.0747; 	    612; 	  0.7; 	"";
49; 	 240.0897; 	   1641; 	  1.9; 	"";
50; 	 241.0904; 	    599; 	  0.7; 	"";
51; 	 249.0358; 	    345; 	  0.4; 	"";
52; 	 249.9329; 	    344; 	  0.4; 	"";
53; 	 251.9331; 	    231; 	  0.3; 	"";
54; 	 255.0761; 	    461; 	  0.5; 	"";
55; 	 268.0966; 	    244; 	  0.3; 	"";
56; 	 271.0950; 	    278; 	  0.3; 	"";
57; 	 273.0597; 	   7241; 	  8.4; 	"";
58; 	 274.0625; 	    783; 	  0.9; 	"";
59; 	 275.2167; 	    267; 	  0.3; 	"";
60; 	 284.0940; 	    404; 	  0.5; 	"";
61; 	 302.0917; 	    377; 	  0.4; 	"";
62; 	 303.2608; 	    367; 	  0.4; 	"";
63; 	 312.1168; 	    237; 	  0.3; 	"";
64; 	 328.0306; 	    624; 	  0.7; 	"";
65; 	 347.1236; 	    273; 	  0.3; 	"";
66; 	 358.1289; 	    229; 	  0.3; 	"";
67; 	 421.1436; 	  23681; 	 27.4; 	"421.14";
68; 	 422.1488; 	   3867; 	  4.5; 	"";
69; 	 423.1521; 	    898; 	  1.0; 	"";
70; 	 507.2098; 	    251; 	  0.3; 	"";
71; 	 522.1333; 	    333; 	  0.4; 	"";
72; 	 523.2180; 	   1136; 	  1.3; 	"";
73; 	 524.2268; 	    318; 	  0.4; 	"";
74; 	 536.4146; 	    204; 	  0.2; 	"";
75; 	 569.2298; 	   5466; 	  6.3; 	"";
76; 	 570.2345; 	   1642; 	  1.9; 	"";
77; 	 571.2379; 	    268; 	  0.3; 	"";
78; 	 632.2501; 	   1739; 	  2.0; 	"";
79; 	 633.2639; 	    385; 	  0.4; 	"";
80; 	 717.3198; 	   2723; 	  3.2; 	"";
81; 	 718.3183; 	   1005; 	  1.2; 	"";
82; 	 719.3225; 	    344; 	  0.4; 	"";
83; 	 748.8290; 	    701; 	  0.8; 	"";
84; 	 780.3391; 	   2412; 	  2.8; 	"";
85; 	 781.3411; 	    909; 	  1.1; 	"";
86; 	 782.3668; 	    282; 	  0.3; 	"";
87; 	 791.3592; 	    531; 	  0.6; 	"";
88; 	 806.2461; 	    899; 	  1.0; 	"";
89; 	 822.8673; 	   1872; 	  2.2; 	"";
90; 	 823.8622; 	    544; 	  0.6; 	"";
91; 	 854.3808; 	   1809; 	  2.1; 	"";
92; 	 855.3728; 	    426; 	  0.5; 	"";
93; 	 865.4031; 	   1252; 	  1.4; 	"";
94; 	 866.4189; 	    595; 	  0.7; 	"";
95; 	 881.3357; 	    267; 	  0.3; 	"";
96; 	 896.9194; 	   1377; 	  1.6; 	"";
97; 	 897.9176; 	    643; 	  0.7; 	"";
98; 	 928.4314; 	   7723; 	  8.9; 	"";
99; 	 929.4314; 	   3203; 	  3.7; 	"";
100; 	 930.4308; 	    842; 	  1.0; 	"";
101; 	 956.2911; 	    220; 	  0.3; 	"";
102; 	 959.9501; 	   1092; 	  1.3; 	"";
103; 	 960.9435; 	    345; 	  0.4; 	"";
104; 	 970.9730; 	    745; 	  0.9; 	"";
105; 	 983.3298; 	   9357; 	 10.8; 	"983.33";
106; 	 984.3337; 	   1822; 	  2.1; 	"";
107; 	 985.3406; 	    535; 	  0.6; 	"";
108; 	 991.4525; 	    265; 	  0.3; 	"";
109; 	1002.4689; 	   3575; 	  4.1; 	"";
110; 	1003.9712; 	    372; 	  0.4; 	"";
111; 	1007.3653; 	   3459; 	  4.0; 	"";
112; 	1009.3605; 	    616; 	  0.7; 	"";
113; 	1013.4862; 	    874; 	  1.0; 	"";
114; 	1015.5106; 	    208; 	  0.2; 	"";
115; 	1029.4165; 	    267; 	  0.3; 	"";
116; 	1033.9881; 	   2697; 	  3.1; 	"";
117; 	1035.5045; 	    534; 	  0.6; 	"";
118; 	1045.4855; 	    247; 	  0.3; 	"";
119; 	1065.5147; 	    207; 	  0.2; 	"";
120; 	1076.5196; 	   5619; 	  6.5; 	"";
121; 	1078.0333; 	    824; 	  1.0; 	"";
122; 	1108.0355; 	   3514; 	  4.1; 	"";
123; 	1109.5292; 	    780; 	  0.9; 	"";
124; 	1139.5485; 	   3374; 	  3.9; 	"";
125; 	1141.5391; 	    344; 	  0.4; 	"";
126; 	1150.5462; 	   1264; 	  1.5; 	"";
127; 	1159.0194; 	    242; 	  0.3; 	"";
128; 	1182.0757; 	   2939; 	  3.4; 	"";
129; 	1183.5744; 	    423; 	  0.5; 	"";
130; 	1213.5892; 	   2515; 	  2.9; 	"";
131; 	1215.0860; 	    422; 	  0.5; 	"";
132; 	1224.6170; 	   1335; 	  1.5; 	"";
133; 	1226.6121; 	    219; 	  0.3; 	"";
134; 	1245.5987; 	    205; 	  0.2; 	"";
135; 	1256.1269; 	   1516; 	  1.8; 	"";
136; 	1257.6234; 	    287; 	  0.3; 	"";
137; 	1287.6340; 	   3879; 	  4.5; 	"";
138; 	1289.1522; 	    795; 	  0.9; 	"";
139; 	1319.1353; 	   1092; 	  1.3; 	"";
140; 	1330.1577; 	    767; 	  0.9; 	"";
141; 	1361.6651; 	   2011; 	  2.3; 	"";
142; 	1363.1875; 	    267; 	  0.3; 	"";
143; 	1372.7097; 	    546; 	  0.6; 	"";
144; 	1393.1967; 	   1773; 	  2.1; 	"";
145; 	1394.6876; 	    289; 	  0.3; 	"";
146; 	1407.7252; 	    768; 	  0.9; 	"";
147; 	1428.6825; 	    665; 	  0.8; 	"";
148; 	1435.7188; 	   1846; 	  2.1; 	"";
149; 	1437.7178; 	    276; 	  0.3; 	"";
150; 	1457.0852; 	    711; 	  0.8; 	"";
151; 	1467.2333; 	   1539; 	  1.8; 	"";
152; 	1468.7453; 	    352; 	  0.4; 	"";
153; 	1478.0615; 	    904; 	  1.0; 	"";
154; 	1498.7446; 	   1529; 	  1.8; 	"";
155; 	1506.7516; 	    275; 	  0.3; 	"";
156; 	1527.3954; 	   1227; 	  1.4; 	"";
157; 	1541.2836; 	   1306; 	  1.5; 	"";
158; 	1548.4554; 	    454; 	  0.5; 	"";
159; 	1572.7933; 	   1519; 	  1.8; 	"";
160; 	1577.7861; 	    222; 	  0.3; 	"";
161; 	1597.7773; 	    854; 	  1.0; 	"";
162; 	1604.3028; 	    253; 	  0.3; 	"";
163; 	1613.5964; 	    209; 	  0.2; 	"";
164; 	1615.8195; 	    849; 	  1.0; 	"";
165; 	1619.1396; 	    235; 	  0.3; 	"";
166; 	1646.8259; 	   1755; 	  2.0; 	"";
167; 	1668.2065; 	    222; 	  0.3; 	"";
168; 	1678.8614; 	    535; 	  0.6; 	"";
169; 	1689.8804; 	    253; 	  0.3; 	"";
170; 	1717.8855; 	    460; 	  0.5; 	"";
171; 	1720.9141; 	   1161; 	  1.3; 	"";
172; 	1738.8777; 	    454; 	  0.5; 	"";
173; 	1752.3733; 	    683; 	  0.8; 	"";
174; 	1788.2870; 	    245; 	  0.3; 	"";
175; 	1794.9975; 	    716; 	  0.8; 	"";
176; 	1826.9711; 	    449; 	  0.5; 	"";
177; 	1837.5896; 	    204; 	  0.2; 	"";
178; 	1858.6476; 	    528; 	  0.6; 	"";
179; 	1887.2820; 	    229; 	  0.3; 	"";
180; 	1907.9526; 	    494; 	  0.6; 	"";
181; 	1975.0252; 	    228; 	  0.3; 	"";
182; 	2006.5305; 	    445; 	  0.5; 	"";
183; 	2077.0520; 	    221; 	  0.3; 	"";
184; 	3072.5256; 	    305; 	  0.4; 	"";
