 0; 	  65.0479; 	  46305; 	  1.9; 	"";
 1; 	  69.0430; 	   3221; 	  0.1; 	"";
 2; 	  75.0328; 	   3217; 	  0.1; 	"";
 3; 	  93.0435; 	  27860; 	  1.1; 	"";
 4; 	  97.0383; 	  46603; 	  1.9; 	"";
 5; 	  98.0427; 	   3480; 	  0.1; 	"";
 6; 	 103.0279; 	  11672; 	  0.5; 	"";
 7; 	 107.0230; 	   9668; 	  0.4; 	"";
 8; 	 108.0306; 	   5356; 	  0.2; 	"";
 9; 	 121.0391; 	2470137; 	100.0; 	"121.04";
10; 	 122.0422; 	 174185; 	  7.1; 	"";
11; 	 123.0437; 	  13873; 	  0.6; 	"";
12; 	 125.0338; 	  24231; 	  1.0; 	"";
13; 	 139.0493; 	  12738; 	  0.5; 	"";
14; 	 143.0205; 	   2714; 	  0.1; 	"";
15; 	 149.0454; 	 444756; 	 18.0; 	"149.05";
16; 	 150.0482; 	  37232; 	  1.5; 	"";
17; 	 151.0505; 	   2971; 	  0.1; 	"";
18; 	 152.0458; 	   4153; 	  0.2; 	"";
19; 	 162.0659; 	  59334; 	  2.4; 	"";
20; 	 163.0696; 	   5647; 	  0.2; 	"";
21; 	 207.0767; 	   5941; 	  0.2; 	"";
22; 	 241.0609; 	  18526; 	  0.8; 	"";
23; 	 242.0627; 	   2709; 	  0.1; 	"";
24; 	 269.0670; 	  22491; 	  0.9; 	"";
25; 	 270.0704; 	   3743; 	  0.2; 	"";
26; 	 297.0728; 	  80512; 	  3.3; 	"";
27; 	 298.0765; 	  13253; 	  0.5; 	"";
28; 	 417.0934; 	   6151; 	  0.2; 	"";
29; 	 445.0986; 	  19958; 	  0.8; 	"";
30; 	 446.1018; 	   5080; 	  0.2; 	"";
31; 	 508.0926; 	   3566; 	  0.1; 	"";
32; 	 535.2172; 	   2752; 	  0.1; 	"";
33; 	 593.1239; 	  11181; 	  0.5; 	"";
34; 	 594.1279; 	   3518; 	  0.1; 	"";
35; 	 656.1181; 	   6327; 	  0.3; 	"";
36; 	 657.1225; 	   2865; 	  0.1; 	"";
37; 	 741.1473; 	   7385; 	  0.3; 	"";
38; 	 742.1524; 	   3546; 	  0.1; 	"";
39; 	 754.6224; 	   4156; 	  0.2; 	"";
40; 	 780.6391; 	   6848; 	  0.3; 	"";
41; 	 781.6424; 	   3655; 	  0.1; 	"";
42; 	 804.1435; 	  16094; 	  0.7; 	"";
43; 	 805.1463; 	   6722; 	  0.3; 	"";
44; 	 878.1572; 	   5654; 	  0.2; 	"";
45; 	 952.1662; 	  15318; 	  0.6; 	"";
46; 	 953.1663; 	   7740; 	  0.3; 	"";
47; 	1100.1889; 	  10506; 	  0.4; 	"";
48; 	1163.1814; 	   2806; 	  0.1; 	"";
49; 	1311.2088; 	   5714; 	  0.2; 	"";
