 0; 	  26.2555; 	    232; 	  2.8; 	"";
 1; 	  27.0406; 	    263; 	  3.1; 	"";
 2; 	  58.3019; 	    209; 	  2.5; 	"";
 3; 	  75.0213; 	    253; 	  3.0; 	"";
 4; 	  75.1100; 	    257; 	  3.1; 	"";
 5; 	  76.0291; 	    113; 	  1.3; 	"";
 6; 	  80.3412; 	    177; 	  2.1; 	"";
 7; 	  85.0382; 	    272; 	  3.2; 	"";
 8; 	  92.0209; 	    725; 	  8.6; 	"";
 9; 	  92.1206; 	    191; 	  2.3; 	"";
10; 	 107.9871; 	    267; 	  3.2; 	"";
11; 	 112.0823; 	    110; 	  1.3; 	"";
12; 	 122.0233; 	   8396; 	100.0; 	"122.02";
13; 	 123.1325; 	    205; 	  2.4; 	"";
14; 	 219.6548; 	    277; 	  3.3; 	"";
15; 	 289.8778; 	    264; 	  3.1; 	"";
16; 	 387.9006; 	    144; 	  1.7; 	"";
17; 	 421.6434; 	    143; 	  1.7; 	"";
18; 	 494.3916; 	    257; 	  3.1; 	"";
19; 	 626.9203; 	    259; 	  3.1; 	"";
20; 	 652.4277; 	    270; 	  3.2; 	"";
